,area
0,115.34026465028356
1,106.33459357277883
2,105.77126654064273
3,107.6124763705104
4,110.29111531190927
5,115.94139886578449
6,118.68431001890359
7,125.23629489603024
8,125.38374291115312
9,108.66918714555766
10,105.87901701323251
11,106.4820415879017
12,109.31758034026466
13,115.56143667296786
14,118.72022684310019
15,124.96219281663517
16,122.468809073724
17,108.05860113421551
18,106.18147448015122
19,106.8601134215501
20,109.26843100189036
21,114.03402646502836
22,116.6351606805293
23,121.9773156899811
24,126.12287334593573
25,113.38185255198488
26,106.87523629489603
27,106.22117202268431
28,107.61814744801512
29,111.89603024574669
30,115.63894139886578
31,119.65406427221173
32,125.66729678638941
33,116.2703213610586
34,106.1531190926276
35,105.63327032136105
36,106.96030245746692
37,109.33270321361059
38,114.91493383742912
39,116.3648393194707
40,122.62192816635161
41,125.90359168241966
42,110.13421550094517
43,105.64650283553875
44,105.94328922495274
45,108.03024574669188
46,110.21550094517958
47,112.92060491493383
48,116.83175803402646
49,119.17580340264651
50,125.60113421550095
51,120.5633270321361
52,106.89224952741021
53,106.09262759924385
54,107.24196597353497
55,109.44801512287334
56,115.02835538752363
57,117.10396975425331
58,123.16635160680529
59,126.24574669187146
60,110.05482041587902
61,105.90926275992439
62,106.02646502835539
63,107.68998109640832
64,112.66540642722117
65,116.21361058601134
66,121.7296786389414
67,126.88846880907373
68,114.2022684310019
69,105.68431001890359
70,105.3742911153119
71,107.00756143667297
72,110.26086956521739
73,116.4234404536862
74,120.12098298676749
75,126.18714555765595
76,118.67296786389414
77,106.25897920604915
78,105.28733459357278
79,106.54820415879017
80,110.19281663516068
81,115.82041587901702
82,120.85822306238185
83,126.87334593572778
84,117.63137996219281
85,106.30812854442344
86,105.34971644612476
87,106.85633270321361
88,110.32325141776937
89,116.27788279773156
90,120.86389413988658
91,126.80529300567107
92,117.27410207939508
93,106.03591682419659
94,104.98298676748583
95,106.76937618147448
96,109.03213610586012
97,115.9546313799622
98,119.44801512287334
99,125.69754253308129
100,121.3421550094518
101,106.96030245746692
102,105.45368620037807
103,106.69754253308129
104,110.76937618147448
105,116.58790170132325
106,121.54820415879017
107,126.89035916824197
108,114.03402646502836
109,105.20604914933837
110,105.07750472589792
111,107.38563327032136
112,113.12854442344046
113,117.74858223062382
114,123.73345935727788
115,126.43289224952741
116,109.1531190926276
117,105.06049149338374
118,105.7429111531191
119,107.80340264650283
120,114.99243856332703
