,area
0,57.53047091412743
1,57.300554016620495
2,57.23961218836565
3,57.202216066481995
4,57.2617728531856
5,57.09487534626039
6,57.001385041551245
7,57.08310249307479
8,57.04293628808864
9,56.99584487534626
10,56.99307479224377
11,56.8393351800554
12,57.091412742382275
13,56.79709141274238
14,56.62257617728532
15,56.02700831024931
16,56.276315789473685
17,56.48961218836565
18,56.86703601108033
19,57.09626038781163
20,57.62880886426593
21,58.198753462603875
22,58.153047091412745
23,57.767313019390585
24,57.47576177285318
25,57.32825484764543
26,57.36980609418283
27,57.24930747922438
28,57.087950138504155
29,57.057479224376735
30,57.137119113573405
31,57.11842105263158
32,57.00623268698061
33,56.98476454293629
34,56.964681440443215
35,56.95775623268698
36,56.93905817174515
37,57.06371191135734
38,56.99722991689751
39,56.48130193905817
40,56.11495844875346
41,56.23130193905817
42,56.43213296398892
43,56.58102493074792
44,57.10734072022161
45,57.54224376731302
46,57.96883656509695
47,57.92520775623269
48,57.66343490304709
49,57.53739612188366
50,57.538781163434905
51,57.37950138504155
52,57.158587257617725
53,57.33102493074792
54,57.128116343490305
55,57.09487534626039
56,57.08448753462604
57,57.03601108033241
58,57.07202216066482
59,57.14404432132964
60,57.09349030470914
61,56.35457063711911
62,56.15027700831025
63,56.27700831024931
64,56.380886426592795
65,56.637119113573405
66,56.96537396121884
67,57.61357340720222
68,58.14196675900277
69,57.908587257617725
70,57.75277008310249
71,57.640581717451525
72,57.49445983379501
73,57.351108033241
74,57.37950138504155
75,57.29362880886426
76,57.21606648199446
77,57.08102493074792
78,57.07963988919668
79,57.13850415512465
80,56.37603878116344
81,56.06163434903047
82,56.05886426592798
83,56.29986149584487
84,56.53393351800554
85,57.137119113573405
86,57.791551246537395
87,58.08102493074792
88,58.02423822714682
89,57.76592797783933
90,57.646814404432135
91,57.43421052631579
92,57.387119113573405
93,57.393351800554015
94,57.2409972299169
95,57.261080332409975
96,57.06578947368421
97,57.10526315789474
98,57.02770083102493
99,57.06094182825485
100,57.08725761772853
101,57.06371191135734
102,56.96952908587257
103,56.20152354570637
104,55.99722991689751
105,56.158587257617725
106,56.50277008310249
107,56.70429362880886
108,57.403047091412745
109,57.841412742382275
110,58.06163434903047
111,57.853185595567865
112,57.66274238227147
113,57.51800554016621
114,57.24792243767313
115,57.26800554016621
116,57.266620498614955
117,57.261080332409975
118,57.186980609418285
119,57.15997229916898
120,57.14612188365651
121,57.11218836565097
122,57.03670360110803
123,56.952216066481995
124,57.01592797783933
125,57.16274238227147
126,57.10387811634349
127,57.15096952908587
128,57.143351800554015
129,57.08379501385041
130,56.56440443213297
131,56.06994459833795
132,56.11772853185595
133,56.48753462603878
134,56.62326869806094
135,57.04293628808864
136,57.62326869806094
137,57.998614958448755
138,58.013850415512465
139,57.62257617728532
140,57.498614958448755
141,57.44390581717452
142,57.31094182825485
143,57.2797783933518
144,57.148891966759
145,57.15166204986149
146,57.220914127423825
147,57.14750692520776
148,57.07686980609418
149,57.20637119113574
150,57.011080332409975
151,56.754847645429365
152,56.09903047091413
153,55.67313019390582
154,55.87257617728532
155,55.94806094182825
156,56.40443213296399
157,56.95706371191136
158,57.5595567867036
159,57.680747922437675
160,57.442520775623265
161,57.483379501385045
162,57.21952908587257
163,57.25346260387812
164,57.310249307479225
165,57.220914127423825
166,57.2382271468144
167,57.37119113573407
168,57.17936288088643
169,57.39404432132964
