,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,235.0,0.2,0.2539130434782608,0.24,0.28,0.02390909058237831,0.08000000000000002,0.034253953543107035
