,mpv
0,0.0023751111111111056
1,0.0023608888888888846
2,0.002632888888888907
3,0.002353777777777788
4,0.0022204444444444416
5,0.0020977777777777817
6,0.0025564444444444445
7,0.0023200000000000165
8,0.0019235555555555672
9,0.0020497777777777892
10,0.002126222222222224
11,0.002030222222222239
12,0.0019217777777777723
13,0.002339555555555567
14,0.0024142222222222343
15,0.0020799999999999985
16,0.0019288888888888966
17,0.002085333333333328
18,0.0020106666666666606
19,0.002119111111111127
20,0.0020195555555555522
21,0.0019324444444444588
22,0.0018951111111111252
23,0.0018311111111111167
24,0.0019573333333333387
25,0.0019520000000000093
26,0.001962666666666668
27,0.0020337777777777732
28,0.002140444444444445
29,0.0018880000000000008
30,0.0018862222222222336
31,0.0021120000000000028
32,0.001459555555555575
33,0.0020088888888888934
34,0.0018684444444444503
35,0.0018008888888889074
36,0.0020106666666666606
37,0.00228444444444445
38,0.0018808888888889042
39,0.002439111111111114
40,0.0022222222222222365
41,0.002245333333333349
42,0.002311111111111125
43,0.002616888888888891
44,0.0025120000000000142
45,0.0024017777777777805
46,0.0027253333333333296
47,0.0028888888888888853
48,0.0024302222222222225
49,0.002632888888888907
50,0.0027964444444444625
51,0.0030488888888889065
52,0.0029617777777777854
53,0.0033422222222222187
54,0.003248000000000001
55,0.0029511111111111266
56,0.0029066666666666685
57,0.003420444444444448
58,0.0037457777777777923
59,0.0037173333333333503
60,0.0034915555555555533
61,0.004051555555555558
62,0.0032586666666666875
63,0.0038986666666666614
64,0.0035928888888888955
65,0.00350222222222224
66,0.00391822222222224
67,0.0038915555555555648
68,0.0034257777777777776
69,0.003941333333333352
70,0.0041120000000000045
71,0.003928888888888898
72,0.004430222222222224
73,0.004049777777777791
74,0.003838222222222243
75,0.00406044444444445
76,0.003998222222222236
77,0.0035253333333333525
78,0.004092444444444454
79,0.003948444444444449
80,0.0037582222222222184
81,0.00403555555555557
82,0.0037920000000000176
83,0.003964444444444465
84,0.003955555555555573
85,0.004159999999999997
86,0.004067555555555574
87,0.004044444444444462
88,0.0038204444444444596
89,0.004144000000000009
90,0.004119111111111129
91,0.004480000000000012
92,0.004026666666666678
93,0.00364444444444445
94,0.005166222222222239
95,0.009482666666666667
96,0.013020444444444446
97,0.014250666666666661
98,0.014207999999999998
99,0.014410666666666683
100,0.014858666666666687
101,0.011866666666666664
102,0.010220444444444449
103,0.009404444444444465
104,0.00856177777777778
105,0.008065777777777783
106,0.007575111111111116
107,0.007132444444444441
108,0.006728888888888895
109,0.0067182222222222365
110,0.006439111111111118
111,0.00632000000000002
112,0.005866666666666687
113,0.00573333333333334
114,0.005651555555555576
115,0.005584000000000006
116,0.005528888888888889
117,0.0056106666666666805
118,0.005495111111111117
119,0.005365333333333333
120,0.004997333333333354
121,0.004913777777777795
122,0.005057777777777772
123,0.00534755555555555
124,0.005223111111111123
125,0.005271111111111115
126,0.005068444444444459
127,0.009102222222222234
128,0.011683555555555558
129,0.013210666666666676
130,0.01367822222222223
131,0.013239111111111118
132,0.013838222222222224
133,0.013616000000000017
134,0.011701333333333341
135,0.00991111111111112
136,0.009546666666666676
137,0.008922666666666662
138,0.00829688888888891
139,0.007836444444444451
140,0.0073742222222222265
141,0.00719111111111112
142,0.006469333333333355
143,0.006686222222222232
144,0.006583111111111123
145,0.006327111111111117
146,0.006049777777777793
147,0.005868444444444454
148,0.005982222222222222
149,0.006272
150,0.005692444444444444
151,0.005534222222222218
152,0.0053724444444444575
153,0.0059288888888889
154,0.009756444444444456
155,0.012752000000000013
156,0.013504000000000016
157,0.013559111111111105
158,0.012972444444444453
159,0.014362666666666662
160,0.013388444444444453
161,0.011249777777777775
162,0.010325333333333353
163,0.009395555555555574
164,0.008469333333333329
165,0.007793777777777788
166,0.006752000000000008
167,0.005731555555555573
168,0.004673777777777777
169,0.0037600000000000133
170,0.0034115555555555566
171,0.0027626666666666633
172,0.002200888888888891
173,0.0019857777777777808
174,0.0018880000000000008
175,0.001333333333333353
176,0.0010044444444444467
177,0.0012782222222222361
178,0.0024462222222222385
179,0.006259555555555574
180,0.009054222222222241
181,0.009605333333333355
182,0.009347555555555553
183,0.008862222222222244
184,0.009992888888888884
185,0.007831111111111122
186,0.005141333333333331
187,0.004286222222222219
188,0.003672888888888892
189,0.0031573333333333453
190,0.002832000000000001
191,0.0023839999999999972
192,0.0020977777777777817
193,0.0017600000000000116
194,0.0017866666666666864
195,0.0013511111111111085
196,0.0012373333333333403
197,0.001064888888888893
198,0.0009777777777777719
199,0.0011288888888889015
200,0.000616888888888889
201,0.0004711111111111166
202,0.000254222222222239
203,0.0
204,0.002801777777777792
205,0.006286222222222221
206,0.008451555555555573
207,0.008817777777777785
208,0.008510222222222225
209,0.008865777777777778
210,0.009189333333333327
211,0.006496000000000002
212,0.005032888888888892
213,0.004096000000000016
214,0.003504000000000007
215,0.0027342222222222212
216,0.002520888888888906
217,0.0021760000000000113
218,0.001720888888888883
219,0.0017493333333333527
220,0.0013386666666666824
221,0.0011288888888889015
222,0.0012675555555555496
223,0.0007395555555555766
224,0.0005244444444444385
225,0.0003004444444444643
