,area
0,60.528888888888886
1,60.41777777777778
2,60.67111111111111
3,59.964444444444446
4,59.973333333333336
5,59.96
6,60.026666666666664
7,60.12
8,59.897777777777776
9,60.05777777777778
10,60.333333333333336
11,61.733333333333334
12,62.995555555555555
13,65.52888888888889
14,67.46666666666667
15,67.5111111111111
16,65.69777777777777
17,66.74666666666667
18,66.29777777777778
19,65.30666666666667
20,64.10222222222222
21,63.53777777777778
22,62.897777777777776
23,62.42666666666667
24,62.2
25,61.72888888888889
26,61.373333333333335
27,61.208888888888886
28,61.06666666666667
29,61.217777777777776
30,60.76444444444444
31,60.586666666666666
32,60.65777777777778
33,60.23555555555556
34,60.284444444444446
35,61.01777777777778
36,62.14222222222222
37,63.906666666666666
38,66.38222222222223
39,67.26666666666667
40,66.11111111111111
41,65.90222222222222
42,66.68
43,65.8488888888889
44,65.16
45,63.87555555555556
46,63.48444444444444
47,62.86666666666667
48,62.36
49,62.64
50,62.22222222222222
51,61.49333333333333
52,61.17777777777778
53,61.17777777777778
54,60.84888888888889
55,61.41777777777778
56,62.791111111111114
57,63.666666666666664
58,66.32444444444444
59,67.92444444444445
60,67.08888888888889
61,65.98666666666666
62,67.23555555555555
63,66.98222222222222
64,65.61777777777777
65,64.89777777777778
66,63.96
67,63.35111111111111
68,62.693333333333335
69,62.68
70,62.52444444444444
71,62.26222222222222
72,61.977777777777774
73,61.65777777777778
74,61.44
75,61.38666666666666
76,61.15555555555556
77,61.04
78,60.96
79,62.595555555555556
80,63.12888888888889
81,66.00888888888889
82,67.56
83,67.09333333333333
84,65.96444444444444
85,67.16888888888889
86,66.62666666666667
87,65.8488888888889
88,64.71111111111111
89,64.11555555555556
90,63.72888888888889
91,63.22222222222222
92,62.86666666666667
93,62.715555555555554
94,62.27111111111111
95,61.96888888888889
96,61.84888888888889
97,61.47555555555556
98,61.52
99,61.19555555555556
100,60.937777777777775
101,61.013333333333335
102,60.85777777777778
103,60.88444444444445
104,62.08
105,62.55555555555556
106,64.38666666666667
107,67.16888888888889
108,68.08
109,67.17777777777778
110,66.96
111,67.16444444444444
112,65.97777777777777
113,65.21777777777778
114,64.48444444444445
115,63.76
116,63.49777777777778
117,63.053333333333335
118,62.30222222222222
119,62.10666666666667
120,62.21333333333333
121,61.973333333333336
122,61.68888888888889
123,61.471111111111114
124,61.306666666666665
125,60.964444444444446
126,60.38666666666666
127,60.12
128,59.782222222222224
129,60.471111111111114
130,62.98222222222222
131,67.03555555555556
132,67.80444444444444
133,65.31555555555556
134,62.50666666666667
135,63.035555555555554
136,64.30666666666667
137,64.07555555555555
138,63.06666666666667
139,61.964444444444446
140,60.89333333333333
141,60.15555555555556
142,59.022222222222226
143,58.46666666666667
144,57.675555555555555
145,57.355555555555554
146,56.56
147,56.675555555555555
148,55.70666666666666
149,55.91555555555556
150,55.72888888888889
151,55.333333333333336
152,55.04888888888889
153,54.724444444444444
154,56.14666666666667
155,58.906666666666666
156,61.266666666666666
157,61.413333333333334
158,59.68
159,57.044444444444444
160,57.284444444444446
161,59.284444444444446
162,59.39111111111111
163,58.60888888888889
164,57.973333333333336
165,57.48
166,56.64888888888889
167,56.08888888888889
168,55.75111111111111
169,55.16
170,54.77777777777778
171,54.72
172,54.22666666666667
173,54.18222222222222
174,53.99111111111111
175,54.04
176,53.81333333333333
177,53.58222222222222
178,53.15111111111111
179,53.12
180,54.55555555555556
181,57.693333333333335
182,61.17333333333333
183,61.093333333333334
184,59.23555555555556
185,56.617777777777775
186,56.18666666666667
187,57.60444444444445
188,58.09777777777778
189,57.715555555555554
190,57.20444444444445
191,56.52444444444444
192,56.18666666666667
193,55.69777777777778
194,55.49333333333333
195,55.18222222222222
196,55.05777777777778
197,54.60888888888889
198,54.4
199,54.50222222222222
200,54.32888888888889
201,54.324444444444445
202,54.32888888888889
203,54.004444444444445
204,54.44888888888889
205,55.39111111111111
206,58.11555555555555
207,61.61333333333334
208,62.24888888888889
209,60.38666666666666
210,57.977777777777774
211,58.72
212,60.431111111111115
213,60.782222222222224
214,60.25333333333333
215,59.617777777777775
216,58.92888888888889
217,58.666666666666664
218,58.035555555555554
219,57.937777777777775
220,57.51111111111111
221,57.18222222222222
222,57.08
223,56.98222222222222
224,57.12888888888889
225,56.44888888888889
226,56.733333333333334
227,56.782222222222224
228,56.306666666666665
229,56.04
230,56.46222222222222
231,56.782222222222224
232,57.98222222222222
233,61.69777777777778
234,66.47111111111111
235,67.11555555555556
236,65.11555555555556
237,62.60444444444445
238,63.82222222222222
239,63.88444444444445
240,63.19111111111111
241,62.08888888888889
242,61.528888888888886
243,60.60888888888889
244,60.30222222222222
245,59.946666666666665
246,59.67111111111111
247,59.24444444444445
248,58.937777777777775
249,58.84
250,58.88444444444445
251,58.8
252,58.87555555555556
253,58.38666666666666
254,58.23555555555556
255,58.38666666666666
256,58.41777777777778
257,58.38666666666666
258,58.27111111111111
259,58.07111111111111
260,58.044444444444444
261,57.82666666666667
262,59.52444444444444
263,60.742222222222225
264,64.76444444444445
265,68.14222222222222
266,67.41777777777777
267,64.76444444444445
268,64.73333333333333
269,65.47111111111111
270,64.67555555555556
271,63.32888888888889
272,62.84444444444444
273,62.324444444444445
274,61.791111111111114
275,61.21333333333333
276,60.964444444444446
277,61.0
278,60.57333333333333
279,60.64888888888889
280,60.111111111111114
281,60.111111111111114
282,60.026666666666664
283,60.14222222222222
284,60.653333333333336
285,62.284444444444446
286,65.42666666666666
287,67.95555555555555
288,67.58222222222223
289,65.41333333333333
290,65.5111111111111
291,66.28
292,65.49777777777778
293,64.54666666666667
294,63.733333333333334
295,63.31111111111111
296,63.04888888888889
297,62.49777777777778
298,61.88
299,61.75111111111111
