,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,160.0,0.28,0.36258064516129035,0.36,0.48,0.04302795354976276,0.19999999999999996,0.05316640543300502
