,area
0,60.81666666666667
1,59.87
2,59.467777777777776
3,60.455555555555556
4,63.15888888888889
5,63.74333333333333
6,61.4
7,60.71222222222222
8,59.95111111111111
9,59.422222222222224
10,59.81111111111111
11,62.702222222222225
12,63.48
13,61.49888888888889
14,60.89
15,60.02777777777778
16,59.82666666666667
17,62.282222222222224
18,63.971111111111114
19,62.29
20,60.84777777777778
21,60.144444444444446
22,60.083333333333336
23,62.528888888888886
24,64.11444444444444
25,62.30888888888889
26,60.71666666666667
27,60.156666666666666
28,60.16555555555556
29,62.346666666666664
30,63.91888888888889
31,62.50111111111111
32,60.91
33,60.373333333333335
34,59.90777777777778
35,61.89
36,63.95
37,63.01777777777778
38,61.25666666666667
39,60.33555555555556
40,59.885555555555555
41,61.49333333333333
42,63.92888888888889
43,63.263333333333335
44,61.446666666666665
45,60.67111111111111
46,59.971111111111114
47,60.57
48,63.29222222222222
49,63.80777777777778
50,61.74
51,60.85888888888889
52,60.15111111111111
53,59.455555555555556
54,60.98444444444444
55,63.556666666666665
56,63.39333333333333
57,61.17333333333333
58,60.50888888888889
59,59.97888888888889
60,60.43222222222222
61,63.163333333333334
62,63.74666666666667
63,61.86555555555555
64,60.71333333333333
65,60.20111111111111
66,59.882222222222225
67,61.77777777777778
68,63.843333333333334
69,62.85888888888889
70,61.10444444444445
71,60.42333333333333
72,59.78777777777778
73,61.01
74,63.49333333333333
75,63.62777777777778
76,61.57333333333333
77,60.79666666666667
78,60.263333333333335
79,60.91555555555556
80,63.75
81,63.717777777777776
82,61.72555555555556
83,60.80777777777778
84,60.181111111111115
85,60.39222222222222
86,62.82555555555555
87,64.09777777777778
88,62.16888888888889
89,60.977777777777774
90,60.266666666666666
91,60.30111111111111
92,62.61222222222222
93,64.14222222222222
94,62.36333333333334
95,60.818888888888885
96,60.355555555555554
97,60.09111111111111
98,62.242222222222225
99,64.10111111111111
100,62.68
101,61.02777777777778
102,60.32
103,59.85444444444445
104,60.221111111111114
105,62.93333333333333
106,64.08888888888889
107,61.93333333333333
108,60.82555555555555
109,60.31111111111111
110,60.25222222222222
111,62.52111111111111
112,64.25666666666666
113,62.82222222222222
114,61.004444444444445
115,60.55444444444444
