,area
0,98.41863905325444
1,97.43491124260355
2,96.60650887573965
3,96.16863905325444
4,98.92603550295858
5,103.82988165680473
6,107.74556213017752
7,108.18491124260355
8,106.00739644970415
9,102.76331360946746
10,101.62573964497041
11,100.6094674556213
12,99.83579881656804
13,99.55473372781066
14,99.5576923076923
15,99.51923076923077
16,98.66420118343196
17,103.15828402366864
18,106.94378698224853
19,107.30621301775147
20,108.03402366863905
21,104.10355029585799
22,102.38313609467455
23,101.48076923076923
24,100.62869822485207
25,99.5310650887574
26,98.40236686390533
27,98.1198224852071
28,101.0266272189349
29,106.27958579881657
30,107.39792899408285
31,108.9319526627219
32,105.44082840236686
33,102.97928994082841
34,101.47633136094674
35,100.73668639053254
36,99.89792899408285
37,99.16568047337279
38,102.85502958579882
39,106.89940828402366
40,106.88757396449704
41,108.50887573964496
42,105.76775147928994
43,103.84319526627219
44,102.2396449704142
45,101.32840236686391
46,100.42011834319527
47,99.76923076923077
48,99.92455621301775
49,104.18934911242603
50,107.00739644970415
51,107.37426035502959
52,107.22485207100591
53,104.80917159763314
54,103.11834319526628
55,101.0724852071006
56,99.3905325443787
57,98.15976331360947
58,97.24260355029585
59,97.02366863905326
60,99.2085798816568
61,103.23076923076923
62,106.64349112426035
63,107.41272189349112
64,105.93786982248521
65,102.92011834319527
66,100.3801775147929
67,99.51479289940828
68,99.14940828402366
69,98.73372781065089
70,98.21005917159763
71,97.79881656804734
72,100.5828402366864
73,105.39497041420118
74,106.25887573964496
75,107.88165680473372
76,104.27514792899409
77,102.21745562130178
78,101.05029585798816
79,100.4896449704142
80,99.85798816568047
81,99.12130177514793
82,98.19674556213018
83,98.76331360946746
84,103.8076923076923
85,106.97041420118343
86,107.80473372781066
87,106.18047337278107
88,103.74112426035504
89,102.09023668639053
90,101.02366863905326
91,100.33431952662721
92,99.45414201183432
93,98.62278106508876
94,98.54733727810651
95,103.63609467455622
96,107.2085798816568
97,107.53254437869822
98,105.28402366863905
99,102.76331360946746
100,101.2085798816568
101,100.30177514792899
102,99.53402366863905
103,98.85798816568047
104,97.79733727810651
105,97.65976331360947
106,100.3698224852071
107,104.81508875739645
108,106.0680473372781
109,107.17603550295858
110,103.35355029585799
111,100.86390532544378
