,area
0,63.71432818073722
1,63.6679548156956
2,63.58561236623068
3,63.39922711058264
4,63.425683709869205
5,63.25951248513674
6,63.26694411414982
7,63.312722948870395
8,63.27764565992866
9,63.41557669441141
10,63.205112960761
11,63.60136741973841
12,64.01307966706302
13,64.34155766944114
14,64.2743757431629
15,64.07342449464923
16,64.04548156956005
17,63.882877526753866
18,63.695303210463734
19,63.64090368608799
20,63.548751486325806
21,63.485731272294885
22,63.510998810939356
23,63.39892984542212
24,63.27526753864447
25,63.789536266349586
26,64.23662306777646
27,64.51902497027348
28,63.902497027348396
29,63.90546967895363
30,63.86058263971463
31,63.73186682520809
32,63.67717003567182
33,63.58085612366231
34,63.56629013079667
35,63.519322235434004
36,63.52318668252081
37,63.426575505350776
38,63.25743162901308
39,63.50683709869203
40,63.95422116527943
41,64.32847800237812
42,64.37128418549347
43,63.926872770511295
44,63.837098692033294
45,63.805885850178356
46,63.7178953626635
47,63.6679548156956
48,63.53775267538644
49,63.546670630202144
50,63.48810939357907
51,63.452140309155766
52,63.45808561236623
53,63.36860879904875
54,63.310344827586206
55,63.220868014268724
56,63.84185493460166
57,64.1896551724138
58,64.41319857312723
59,64.0383472057075
60,64.02288941736029
61,63.9218192627824
62,63.77675386444709
63,63.741379310344826
64,63.65071343638525
65,63.62990487514863
66,63.607907253269914
67,63.68430439952438
68,63.59453032104637
69,63.43816884661118
70,63.3858501783591
71,63.897146254458974
72,64.29131985731273
73,64.6114744351962
74,64.19114149821641
75,64.08293697978597
76,63.94351961950059
77,63.93400713436385
78,63.85701545778835
79,63.80885850178359
80,63.66349583828775
81,63.61087990487515
82,63.66319857312723
83,63.63049940546968
84,63.57253269916766
85,63.51218787158145
86,63.95927467300832
87,64.42092746730083
88,64.61266349583829
89,64.19589774078479
90,64.1679548156956
91,64.09126040428062
92,64.13555291319857
93,63.99167657550535
94,63.86266349583829
95,63.80291319857313
96,63.77972651605232
97,63.744649227110585
98,63.67152199762188
99,63.475326991676575
100,63.76189060642093
101,64.18549346016647
102,64.56004756242568
103,64.46819262782402
104,64.1474435196195
105,64.12544589774079
106,64.064209274673
107,64.12158145065398
108,63.954518430439954
109,63.9756242568371
110,63.892092746730086
111,63.80053507728894
112,63.79042806183115
113,63.716111771700355
114,63.712544589774076
115,63.54964328180737
116,63.65338882282997
117,64.1281212841855
118,64.47473246135553
119,64.54280618311535
120,64.18787158145065
121,64.17865636147444
122,64.09720570749109
123,64.00802615933412
124,63.99346016646849
125,63.90933412604043
126,63.90665873959572
127,63.86652794292509
128,63.79458977407848
129,63.759809750297265
