,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,35.0,0.96,1.6400000000000003,1.6600000000000001,2.2,0.4295734318289871,1.2400000000000002,0.754506461204939
