,mpv
0,0.01037155555555555
1,0.008727111111111109
2,0.0056231111111111065
3,0.004977777777777775
4,0.004963555555555554
5,0.005157333333333333
6,0.005592888888888883
7,0.007281777777777776
8,0.009715555555555554
9,0.010255999999999994
10,0.010207999999999995
11,0.00899911111111111
12,0.00575822222222222
13,0.004805333333333328
14,0.00482133333333333
15,0.005331555555555555
16,0.005374222222222218
17,0.006264888888888882
18,0.007857777777777776
19,0.009884444444444439
20,0.010019555555555552
21,0.009907555555555551
22,0.007820444444444442
23,0.004999111111111107
24,0.004604444444444439
25,0.004744888888888889
26,0.0048675555555555555
27,0.005528888888888889
28,0.0073048888888888885
29,0.009390222222222216
30,0.009839999999999995
31,0.009918222222222217
32,0.008871111111111107
33,0.005235555555555556
34,0.004351999999999995
35,0.004490666666666664
36,0.004746666666666663
37,0.005233777777777775
38,0.007045333333333327
39,0.009256888888888884
40,0.009731555555555556
41,0.009660444444444444
42,0.008561777777777772
43,0.004725333333333331
44,0.0039555555555555524
45,0.004232888888888883
46,0.004394666666666665
47,0.005960888888888884
48,0.007944888888888883
49,0.009479111111111105
50,0.00967822222222222
51,0.00936533333333333
52,0.0065048888888888864
53,0.0042506666666666665
54,0.00377955555555555
55,0.004097777777777777
56,0.005859555555555555
57,0.007994666666666664
58,0.00920533333333333
59,0.009375999999999995
60,0.008885333333333328
61,0.005962666666666665
62,0.0037333333333333316
63,0.0036639999999999937
64,0.004094222222222221
65,0.006350222222222222
66,0.00826844444444444
67,0.009155555555555556
68,0.009285333333333333
69,0.008309333333333328
70,0.004604444444444439
71,0.0033706666666666607
72,0.003487999999999998
73,0.0045155555555555504
74,0.006551111111111105
75,0.008426666666666666
76,0.008995555555555555
77,0.008972444444444443
78,0.00728355555555555
79,0.0039697777777777735
80,0.003374222222222216
81,0.0035644444444444395
82,0.005201777777777777
83,0.007441777777777776
84,0.008826666666666663
85,0.009210666666666666
86,0.008376888888888885
87,0.005210666666666662
88,0.003374222222222216
89,0.003459555555555549
90,0.003710222222222219
91,0.005068444444444438
92,0.00713066666666666
93,0.008746666666666666
94,0.009235555555555552
95,0.008664888888888889
96,0.00559822222222222
97,0.0035466666666666632
98,0.003415111111111105
99,0.003685333333333332
100,0.005345777777777776
101,0.007358222222222217
102,0.008481777777777776
103,0.009007999999999995
104,0.008497777777777778
105,0.004791111111111107
106,0.0033137777777777766
107,0.0035786666666666606
108,0.0037155555555555553
109,0.004734222222222216
110,0.006615111111111106
111,0.008163555555555549
112,0.009086222222222218
113,0.008672
114,0.005765333333333331
115,0.003361777777777776
116,0.0033102222222222213
117,0.00366933333333333
118,0.004559999999999995
119,0.005859555555555555
120,0.007923555555555552
121,0.009023999999999997
122,0.009105777777777775
123,0.006862222222222221
124,0.0034933333333333275
125,0.0033955555555555544
126,0.003806222222222218
127,0.0040408888888888855
128,0.005228444444444438
129,0.006970666666666667
130,0.008645333333333331
131,0.009173333333333332
132,0.00826844444444444
133,0.004730666666666661
134,0.0032817777777777724
135,0.0034968888888888827
136,0.003960888888888889
