,area
0,85.656
1,85.5888
2,85.6508
3,85.574
4,83.952
5,83.5792
6,83.7472
7,84.2856
8,85.068
9,85.6164
10,85.8796
11,85.8396
12,85.9636
13,85.9912
14,85.8912
15,85.8648
16,85.8628
17,85.842
18,85.818
19,85.6936
20,85.7508
21,85.7364
22,85.6308
23,84.9188
24,83.8404
25,83.4696
26,83.954
27,84.6704
28,85.226
29,85.6732
30,85.9472
31,86.0356
32,86.004
33,86.0068
34,85.9252
35,85.9108
36,86.0116
37,85.8112
38,85.848
39,85.8436
40,85.9276
41,85.63
42,83.9832
43,83.546
44,83.7128
45,84.1504
46,84.9584
47,85.2944
48,85.8352
49,86.1068
50,86.1604
51,86.1644
52,86.1464
53,86.1668
54,86.1184
55,86.052
56,86.0424
57,85.974
58,85.9504
59,85.8816
60,85.864
61,85.9512
62,85.8584
63,85.5704
64,84.1068
65,83.728
66,83.9512
67,84.4592
68,85.2312
69,85.8292
70,85.9864
71,85.9988
72,85.954
73,86.1132
74,86.0232
75,85.9516
76,85.8872
77,85.9068
78,85.7588
79,85.7224
80,85.6812
81,85.788
82,85.6556
83,85.574
84,84.2368
85,83.7804
86,83.7312
87,84.2264
88,85.0536
89,85.5052
90,85.8648
91,85.9604
92,85.89
93,86.032
94,85.9072
95,85.8948
96,85.8708
97,85.7484
98,85.794
99,85.8124
100,85.6796
101,85.6016
102,85.5348
103,85.5312
104,85.5724
105,84.4312
106,83.6688
107,83.7032
108,84.0712
109,84.8108
110,85.366
111,85.6816
112,85.8376
113,85.8664
114,85.8944
115,85.7864
116,85.6972
117,85.666
118,85.6872
119,85.6584
120,85.7072
121,85.5096
122,85.556
123,85.0548
124,83.8408
125,83.694
126,84.008
127,84.624
128,85.1032
129,85.5044
130,85.7796
131,85.802
132,85.82
133,85.8256
134,85.7312
135,85.6588
136,85.5428
137,85.6136
138,85.6268
139,85.5976
140,85.6
141,85.4192
142,85.4512
143,85.1004
144,84.1048
145,83.9196
146,84.2204
147,84.6588
148,85.242
149,85.502
150,85.6636
151,85.5768
152,85.5632
153,85.6196
154,85.5404
155,85.452
156,85.48
157,85.5704
158,85.4732
159,85.3764
160,85.3228
161,85.3968
162,85.2524
163,85.0832
164,84.6892
165,84.116
166,84.4136
167,84.6832
168,84.8112
169,85.4336
170,85.4712
171,85.5104
172,85.462
173,85.456
174,85.3724
175,85.3744
176,85.3404
177,85.3832
178,85.2596
179,85.1672
180,85.2288
181,85.236
182,85.1092
183,85.0132
184,85.0848
185,85.0248
186,84.9824
187,84.5852
188,84.1024
189,83.906
190,84.1552
191,84.3412
192,84.9108
193,85.3
194,85.5496
195,85.682
196,85.7064
197,85.5716
198,85.49
199,85.4252
200,85.3012
201,85.2644
202,85.0824
203,85.1844
204,85.1428
205,85.3184
206,85.2664
207,85.1536
208,83.7576
209,83.1856
210,83.3256
211,83.5588
212,84.2484
213,85.1172
214,85.2596
215,85.5636
216,85.7
217,85.7512
218,85.9264
219,86.036
220,85.9952
221,86.0708
222,86.082
223,86.0508
224,85.9636
225,85.9588
226,85.994
227,85.5688
228,83.7304
229,83.4716
230,83.6512
231,84.1912
232,84.7628
233,85.1792
234,85.4068
235,85.5684
236,85.6008
237,85.6572
238,85.7056
239,85.7176
240,85.6932
241,85.7068
242,85.634
243,85.696
244,85.644
245,85.564
246,85.4988
247,85.436
248,84.7852
249,83.6796
250,83.454
251,83.8456
252,84.3876
253,84.8088
254,85.1832
255,85.1868
256,85.3316
257,85.3644
258,85.2524
259,85.2672
260,85.1852
261,85.3752
262,85.3044
263,85.3876
264,85.3556
265,85.4664
266,85.266
267,85.3808
268,85.3964
269,85.2424
270,83.8572
271,83.5208
272,83.6476
273,84.0864
274,84.5556
275,85.1584
276,85.5948
277,85.7844
278,85.7956
279,85.8416
280,85.878
281,85.8412
282,85.8748
283,85.8772
284,85.8004
285,85.6624
286,85.6884
287,85.5064
288,85.4964
289,85.4624
290,85.3644
291,83.888
292,83.4796
293,83.5404
294,84.0352
295,84.654
296,85.432
297,85.7568
298,85.7296
299,85.678
