,mpv
0,1.0102595555555556
1,1.0078293333333332
2,1.002232888888889
3,0.9966524444444445
4,0.9932426666666667
5,0.9901297777777778
6,0.9896444444444444
7,0.989248
8,0.9888568888888889
9,0.9884
10,0.9888835555555555
11,0.9895626666666667
12,0.9879875555555555
13,0.9875537777777778
14,0.9872248888888889
15,0.9871875555555556
16,0.9868071111111111
17,0.9876764444444445
18,0.9880764444444444
19,0.9924764444444445
20,0.9993048888888889
21,1.0043893333333334
22,1.0065884444444444
23,1.0070026666666667
24,1.0059342222222223
25,0.9993155555555555
26,0.9949208888888889
27,0.9921155555555555
28,0.9912142222222222
29,0.9901031111111112
30,0.9893635555555556
31,0.9891022222222222
32,0.9898311111111111
33,0.9891182222222222
34,0.9889137777777778
35,0.9884444444444445
36,0.9887377777777778
37,0.987776
38,0.9879484444444444
39,0.9878631111111111
40,0.9871093333333333
41,0.9867911111111111
42,0.9876053333333333
43,0.9886506666666667
44,0.9960906666666667
45,0.9995537777777778
46,1.0031057777777779
47,1.0052746666666668
48,1.0047928888888888
49,0.9990506666666666
50,0.9932728888888889
51,0.991056
52,0.9896266666666667
53,0.9896551111111112
54,0.9900106666666667
55,0.9893155555555555
56,0.9883555555555555
57,0.9884408888888889
58,0.9882186666666667
59,0.9874542222222222
60,0.9870737777777778
61,0.9870346666666666
62,0.9861671111111111
63,0.9870631111111111
64,0.9865102222222222
65,0.9854186666666667
66,0.9855235555555556
67,0.9850115555555555
68,0.9855484444444444
69,0.9845902222222223
70,0.9846151111111111
71,0.986448
72,0.9940924444444444
73,0.9986577777777778
74,1.003328
75,1.0052693333333333
76,1.0057262222222223
77,1.0029102222222221
78,0.9951982222222222
79,0.9913617777777778
80,0.9887182222222223
81,0.9880302222222223
82,0.9879484444444444
83,0.9877564444444444
84,0.9870311111111111
85,0.9878471111111111
86,0.9877422222222222
87,0.9873582222222222
88,0.9873831111111111
89,0.9866613333333333
90,0.9881297777777778
91,0.9880497777777778
92,0.9881155555555555
93,0.98768
94,0.9877386666666667
95,0.9876871111111111
96,0.9870488888888889
97,0.9871306666666667
98,0.9894062222222222
99,0.9995271111111111
100,1.003976888888889
101,1.0077635555555555
102,1.0090311111111112
103,1.0100035555555555
104,1.0040302222222222
105,0.9967644444444445
106,0.9923928888888889
107,0.9910257777777778
108,0.9902115555555555
109,0.9900693333333334
110,0.9896551111111112
111,0.9890755555555556
112,0.9885191111111111
113,0.988672
114,0.9879982222222222
115,0.9872195555555555
116,0.9882488888888888
117,0.9883093333333334
118,0.9881173333333333
119,0.9870044444444445
120,0.986848
121,0.9867395555555556
122,0.9868764444444444
123,0.9859946666666667
124,0.9866257777777778
125,0.9865297777777777
126,0.9867893333333333
127,0.987536
128,0.9969333333333333
129,1.00216
130,1.0054773333333333
131,1.0074364444444444
132,1.0070151111111112
133,1.0010702222222223
134,0.9947626666666667
135,0.9923608888888888
136,0.9912213333333333
137,0.9900871111111111
138,0.9894275555555555
139,0.9893208888888889
140,0.9887128888888889
141,0.9883182222222222
142,0.9870115555555555
143,0.9879164444444445
144,0.9878471111111111
145,0.9880177777777778
146,0.98808
147,0.9870933333333334
148,0.9863608888888888
149,0.9874435555555555
150,0.9872924444444444
151,0.9869653333333334
152,0.9874471111111112
153,0.9865368888888889
154,0.9862666666666666
155,0.9872248888888889
156,0.9873386666666667
157,0.9877404444444444
158,0.9944035555555556
159,1.0008124444444444
160,1.0045493333333333
161,1.0065653333333333
162,1.0072124444444444
163,1.0036071111111111
164,0.9970222222222223
165,0.9937173333333333
166,0.9912177777777778
167,0.9906204444444444
168,0.9899448888888889
169,0.9891946666666667
170,0.9892906666666667
171,0.9885528888888889
172,0.9881031111111112
173,0.9885742222222222
174,0.9882542222222223
175,0.9872942222222222
176,0.9870364444444445
177,0.9872711111111111
178,0.9866933333333333
179,0.986352
180,0.9864391111111112
181,0.9860675555555556
182,0.9857813333333333
183,0.9851893333333334
184,0.9850044444444445
185,0.9843697777777778
186,0.9842773333333333
187,0.9863217777777777
188,0.9944106666666667
189,0.999984
190,1.0027946666666667
191,1.0044124444444444
192,1.003696
193,0.9974275555555555
194,0.9913333333333333
195,0.9885457777777777
196,0.9870986666666667
197,0.9855804444444445
198,0.9858773333333334
199,0.9848284444444444
200,0.9848106666666666
201,0.9844355555555555
202,0.9842968888888889
203,0.9836995555555555
204,0.9838364444444444
205,0.9840231111111111
206,0.9834577777777778
207,0.9839342222222223
208,0.9831786666666666
209,0.9835342222222222
210,0.9837173333333333
211,0.9829137777777778
212,0.9837955555555555
213,0.9841973333333334
214,0.9842328888888889
215,0.9842808888888889
216,0.9844977777777778
217,0.9841706666666666
218,0.9848106666666666
219,0.9842666666666666
220,0.9847377777777778
221,0.9883324444444445
222,0.9963057777777777
223,1.0003253333333333
224,1.0030382222222223
225,1.004632888888889
226,1.0040444444444445
227,0.9976711111111111
228,0.9932675555555556
229,0.990768
230,0.9897795555555555
231,0.9884035555555556
232,0.9886684444444445
233,0.9878382222222222
234,0.9872764444444444
235,0.9868924444444445
236,0.9860231111111111
237,0.9864657777777778
238,0.986032
239,0.985904
240,0.9861564444444444
241,0.9860408888888889
242,0.9852088888888889
243,0.9857173333333333
244,0.986336
245,0.9859466666666666
246,0.9857511111111111
247,0.9861315555555555
248,0.9853582222222222
249,0.9857137777777778
250,0.9861706666666666
251,0.9858773333333334
252,0.9859466666666666
253,0.9871822222222222
254,0.98632
255,0.9908106666666666
256,0.9976053333333333
257,1.0010755555555555
258,1.0036977777777778
259,1.0053226666666666
260,1.0023395555555557
261,0.9954542222222222
262,0.9923573333333333
263,0.9907306666666666
264,0.9899466666666666
265,0.9890168888888888
266,0.9890026666666667
267,0.9879413333333333
268,0.987504
269,0.987536
270,0.9877262222222222
271,0.9877475555555556
272,0.9878666666666667
273,0.9874062222222222
274,0.9879484444444444
275,0.9868142222222223
276,0.987248
277,0.9869511111111111
278,0.9871786666666666
279,0.9867893333333333
280,0.986912
281,0.9871413333333333
282,0.9862844444444444
283,0.9864444444444445
284,0.9931182222222222
285,0.9980995555555555
286,1.0006542222222221
287,1.0037564444444445
288,1.0045226666666667
289,1.00072
290,0.9942364444444445
291,0.9914133333333334
292,0.9899768888888889
293,0.9879822222222222
294,0.9865564444444445
295,0.987216
296,0.9865937777777778
297,0.9865635555555555
298,0.98584
299,0.9864622222222222
