,mpv
0,0.0025546666666666495
1,0.0027768888888888843
2,0.002771555555555555
3,0.003025777777777766
4,0.0030897777777777746
5,0.002924444444444424
6,0.0030719999999999914
7,0.002856888888888881
8,0.0031573333333333176
9,0.0029191111111110946
10,0.003095111111111104
11,0.003119999999999984
12,0.0030968888888888713
13,0.0029493333333333316
14,0.003274666666666648
15,0.003221333333333326
16,0.0031715555555555386
17,0.0031573333333333176
18,0.003276444444444443
19,0.003288888888888869
20,0.003404444444444432
21,0.0033795555555555523
22,0.0032515555555555353
23,0.003343999999999986
24,0.0033937777777777733
25,0.0032408888888888765
26,0.003583999999999976
27,0.0033511111111111103
28,0.003290666666666664
29,0.0033831111111111145
30,0.0036017777777777593
31,0.0033919999999999784
32,0.0023288888888888803
33,0.001329777777777763
34,0.0007644444444444287
35,0.0006382222222222067
36,0.0005973333333333108
37,0.0004106666666666703
38,0.0014453333333333263
39,0.001749333333333325
40,0.0017511111111110922
41,0.00199111111111111
42,0.002266666666666667
43,0.002362666666666652
44,0.002607999999999999
45,0.0026844444444444338
46,0.0025564444444444445
47,0.0025546666666666495
48,0.00286755555555554
49,0.003039999999999987
50,0.002632888888888879
51,0.002517333333333316
52,0.003077333333333321
53,0.0029013333333333113
54,0.003178666666666663
55,0.0028071111111110936
56,0.003107555555555558
57,0.003148444444444426
58,0.0029173333333333273
59,0.0031146666666666545
60,0.002785777777777776
61,0.0033368888888888892
62,0.0036497777777777796
63,0.003084444444444445
64,0.0033564444444444397
65,0.0034755555555555373
66,0.00347377777777777
67,0.0032977777777777606
68,0.0031537777777777554
69,0.0039004444444444286
70,0.0030026666666666535
71,0.0020213333333333194
72,0.0016533333333333122
73,0.0013582222222222051
74,0.0006311111111111101
75,0.0009848888888888685
76,0.001777777777777767
77,0.0019679999999999975
78,0.0020515555555555565
79,0.002481777777777777
80,0.002586666666666654
81,0.002225777777777771
82,0.0023022222222222055
83,0.0026062222222222042
84,0.0027075555555555464
85,0.002897777777777777
86,0.003039999999999987
87,0.002952888888888866
88,0.003079111111111088
89,0.0033279999999999976
90,0.0032533333333333303
91,0.003107555555555558
92,0.002983111111111103
93,0.003372444444444428
94,0.0031448888888888915
95,0.003319111111111106
96,0.003196444444444446
97,0.0033653333333333313
98,0.0034097777777777616
99,0.0036764444444444266
100,0.0035911111111111005
101,0.0036337777777777636
