,mpv
0,0.4671537777777778
1,0.4602328888888889
2,0.4559057777777778
3,0.4524568888888889
4,0.44912
5,0.45403733333333335
6,0.46342044444444447
7,0.4689848888888889
8,0.47106488888888887
9,0.46405155555555555
10,0.45842844444444447
11,0.45452088888888886
12,0.4514968888888889
13,0.4492764444444444
14,0.45937066666666665
15,0.46440533333333334
16,0.4713173333333333
17,0.4682008888888889
18,0.462144
19,0.457664
20,0.4533511111111111
21,0.45069155555555557
22,0.4586773333333333
23,0.4651271111111111
24,0.4703342222222222
25,0.47026311111111113
26,0.462928
27,0.4578257777777778
28,0.4544195555555556
29,0.4512728888888889
30,0.4593386666666667
31,0.4650417777777778
32,0.4714933333333333
33,0.4713368888888889
34,0.463664
35,0.4579324444444444
36,0.4545671111111111
37,0.4513511111111111
38,0.45258133333333334
39,0.46307377777777775
40,0.46824533333333335
41,0.47410844444444444
42,0.4678382222222222
43,0.4603751111111111
44,0.456128
45,0.4524551111111111
46,0.4500728888888889
47,0.44795022222222225
48,0.4609066666666667
49,0.46585777777777776
50,0.47331911111111113
51,0.47088355555555556
52,0.462544
53,0.45704
54,0.4537991111111111
55,0.4510311111111111
56,0.45082133333333335
57,0.4641208888888889
58,0.468448
59,0.47427733333333333
60,0.46856888888888887
61,0.46082666666666666
62,0.4566613333333333
63,0.45357688888888886
64,0.45055466666666666
65,0.44796444444444444
66,0.4477848888888889
67,0.4624462222222222
68,0.4671662222222222
69,0.4748604444444444
70,0.469504
71,0.4612391111111111
72,0.4563626666666667
73,0.45211022222222225
74,0.4490346666666667
75,0.4463413333333333
76,0.45022222222222225
77,0.4639377777777778
78,0.4688906666666667
79,0.4739555555555556
80,0.46610844444444444
81,0.45873955555555557
82,0.45387733333333335
83,0.44969777777777775
84,0.4471253333333333
85,0.445376
86,0.4589546666666667
87,0.4661991111111111
88,0.474
89,0.47068444444444446
90,0.46178844444444445
91,0.4559022222222222
92,0.4522737777777778
93,0.4490648888888889
94,0.447152
95,0.45376177777777776
96,0.4652213333333333
97,0.4711431111111111
98,0.4720106666666667
99,0.46408177777777776
100,0.45786844444444447
101,0.4535342222222222
102,0.4504017777777778
103,0.44831822222222223
104,0.44730844444444445
105,0.459712
106,0.4665848888888889
107,0.47274844444444447
108,0.46975466666666665
109,0.46105955555555556
110,0.4557368888888889
111,0.45212444444444444
112,0.44908088888888886
113,0.44936355555555557
114,0.46165866666666666
115,0.4664942222222222
116,0.473616
117,0.4696391111111111
118,0.4615822222222222
119,0.4569848888888889
120,0.4526311111111111
121,0.4498506666666667
122,0.45528355555555555
123,0.4632302222222222
124,0.4695715555555556
125,0.4737262222222222
126,0.466832
127,0.4598648888888889
128,0.4563893333333333
129,0.45259733333333335
130,0.45012266666666667
131,0.448
132,0.44628266666666666
133,0.4569457777777778
134,0.4638631111111111
135,0.4711786666666667
136,0.4714968888888889
137,0.46309866666666666
138,0.4578115555555556
139,0.45435733333333334
140,0.4506471111111111
141,0.453696
142,0.4629066666666667
143,0.4682488888888889
144,0.4738791111111111
145,0.4682311111111111
146,0.4610951111111111
147,0.4569795555555556
148,0.4541475555555556
149,0.45109866666666665
150,0.4492462222222222
151,0.45994311111111114
152,0.46469866666666665
153,0.4729048888888889
154,0.4725973333333333
155,0.46486933333333336
156,0.45885688888888887
157,0.45553066666666664
158,0.452464
159,0.44986488888888887
160,0.45486577777777776
161,0.46331733333333336
162,0.4694151111111111
163,0.4746453333333333
164,0.4676871111111111
165,0.46173333333333333
166,0.45746488888888887
167,0.45353244444444446
168,0.4513066666666667
169,0.44895111111111113
170,0.4469617777777778
171,0.45805511111111114
172,0.4643128888888889
173,0.4720017777777778
174,0.47125333333333336
175,0.46277155555555555
176,0.4581048888888889
177,0.4544462222222222
178,0.45149155555555553
179,0.44885155555555556
180,0.4471271111111111
181,0.4595128888888889
182,0.4641262222222222
