,area
0,170.01673193307226
1,170.81950872196512
2,171.48593805624776
3,172.04770380918475
4,172.37166251334995
5,173.1512993948024
6,169.3930224279103
7,165.33606265574937
8,163.23353506585974
9,165.9547881808473
10,168.96546813812745
11,168.95122819508723
12,169.6561053755785
13,170.57849768600926
14,171.28657885368457
15,171.95300818796724
16,172.41117835528658
17,171.749377002492
18,166.87362050551798
19,163.77073691705232
20,163.9483802064792
21,167.82627269490922
22,168.96084015663936
23,169.17693129227484
24,170.1189035243859
25,170.9124243503026
26,171.55784976860093
27,171.92808828764686
28,172.00569597721608
29,172.78248487006053
30,169.84193663225346
31,165.6931292274831
32,163.43930224279103
33,165.62192951228195
34,168.8561765752937
35,169.14667141331435
36,169.70202919188324
37,170.7241011035956
38,171.57030971876114
39,171.98825204699182
40,172.3310786756853
41,172.68921324314704
42,173.2872908508366
43,170.61516553933785
44,166.40334638661446
45,163.83908864364543
46,165.6749733001068
47,169.08543965824137
48,169.25738697045213
49,169.85404058383767
50,170.83944464222142
51,171.59024563901744
52,172.1078675685297
53,172.41723033107868
54,173.22819508721966
55,170.8558205767177
56,166.6938412246351
57,163.99466002135992
58,165.56532573869706
59,168.81452474190104
60,169.14026343894625
61,169.47881808472766
62,170.40370238519046
63,171.21644713421145
64,171.8013527945888
65,172.10715557137772
66,172.47775008899964
67,172.18618725525099
68,167.52046991812034
69,164.37522249911
70,164.12709149163405
71,167.751156995372
72,169.07262370950517
73,169.12175151299394
74,170.03595585617657
75,170.93841224635102
76,171.53648985404058
77,171.95158419366322
78,172.1441794232823
79,172.2826628693485
80,172.71982912068353
81,168.5493058027768
82,165.0366678533286
83,163.1448914204343
84,166.0306158775365
85,168.63225347098611
86,168.82840868636526
87,169.64649341402634
88,170.70523317906728
89,171.52224991100036
90,171.86436454254184
91,172.3182627269491
92,172.34069063723746
93,167.45318618725526
94,164.59807760768956
95,164.41651833392666
96,168.34104663581346
97,169.42862228551087
98,169.58953364186544
99,170.312922748309
100,170.96546813812745
101,171.70309718761126
102,172.02847988608045
103,172.312566749733
104,172.98967604129584
105,170.0800996796013
106,166.24528301886792
107,163.9747241011036
108,166.3389106443574
109,169.29903880384478
110,169.4449982200071
111,170.02278390886437
112,170.81701673193308
113,171.45923816304736
114,171.97721609113563
115,172.2872908508366
116,172.58490566037736
117,167.88572445710219
118,164.59807760768956
119,164.06087575649698
120,168.16126735493057
121,169.89320042719828
122,169.9679601281595
123,170.9505161979352
124,171.79530081879673
125,172.1014595941616
126,172.5745817016732
127,172.67924528301887
128,173.26094695621217
129,170.9939480242079
130,166.65930936276254
131,164.01637593449627
132,165.7992168031328
133,169.00320398718407
134,169.35457458170168
135,169.7237451050196
136,170.51762192951227
137,171.2616589533642
138,171.9611961552154
139,172.40690637237452
140,172.57885368458525
141,172.83054467782128
142,172.33357066571733
143,167.500177999288
144,164.22321110715558
145,164.3495906016376
146,168.000355998576
147,169.374866500534
148,169.3246707013172
149,170.21715913136347
150,170.99181203275188
151,171.71698113207546
152,172.0252758988964
153,172.10323958704166
154,172.8013527945888
155,168.59522961908152
156,164.96618013527947
157,163.39800640797438
158,166.72160911356355
159,169.03132787468851
160,169.06692773228906
161,169.7618369526522
162,170.78284086863653
163,171.40761836952652
164,171.6500533997864
165,172.06763972944108
166,171.71982912068353
167,166.9868280526878
168,164.01139195443218
169,164.06016375934496
170,167.9248843004628
171,169.10359558561765
172,169.18654325382698
173,170.0747597009612
174,170.89035243859024
175,171.5379138483446
176,171.88501245995016
177,172.1502313990744
178,172.4190103239587
179,172.71199715201138
180,168.17087931648274
181,164.84122463510147
182,163.5503737985048
183,167.1445354218583
184,169.09006763972945
185,169.15379138483445
186,169.9120683517266
187,170.69633321466713
188,171.27661089355644
189,171.6952652189391
190,172.0879316482734
191,172.6568173727305
192,170.81096475614098
193,166.42613029547883
194,163.5749377002492
195,164.76326094695622
196,168.24492702029193
197,169.03346386614453
198,169.17586329654682
199,170.05268778924884
200,170.999644001424
201,171.4510501957992
202,171.67853328586685
203,172.05446778212888
204,172.42185831256674
205,167.86650053399785
206,164.63581345674618
207,163.4247063011748
208,167.24136703453186
209,169.00711997152013
210,168.99003203987183
211,169.74439302242791
212,170.5553577785689
213,171.21573513705945
214,171.6051975792097
215,171.93485226059096
216,172.68992524029903
217,169.47169811320754
218,165.48558205767176
219,163.2000711997152
220,165.74652901388396
221,168.77678889284442
222,169.04805980776078
223,169.42114631541475
224,170.26699893200427
225,171.05731577073692
226,171.4862940548238
227,171.7305090779637
228,172.61053755784977
229,170.16696333214668
230,165.92381630473477
231,163.1925952296191
232,165.09255962976147
233,168.5186899252403
234,168.91100035599857
235,169.07903168387327
236,170.02812388750445
237,170.78390886436455
238,171.36561053755784
239,171.73300106799573
240,172.01673193307226
241,172.60804556781773
242,168.65966536133857
243,165.1313634745461
244,163.56568173727305
245,166.50872196511213
246,168.75364898540406
247,168.85439658241367
248,169.46137415450337
249,170.44001423994305
250,171.02776788892845
251,171.5062299750801
252,171.77322890708436
253,172.4809540761837
254,168.9807760768957
255,165.3189747241011
256,163.56639373442505
257,166.0950516197935
258,168.75720897116412
259,168.67034531861873
260,169.27091491634033
261,170.03595585617657
262,170.92773228907083
263,171.2694909220363
264,171.63866144535422
265,172.37166251334995
266,168.22143111427553
267,164.69562121751514
268,163.44215023139907
269,166.91669633321467
270,168.5311498754005
271,168.5873976504094
272,169.35137059451762
273,170.06443574225702
274,170.78462086151654
275,171.23317906728374
276,171.749377002492
277,171.9006763972944
278,172.64898540405838
279,169.86009255962975
280,165.70950516197937
281,163.6187255250979
282,165.30793876824492
283,168.33997864008543
284,168.48059807760768
285,169.0562477750089
286,170.00249199003204
287,170.6746173015308
288,171.18227127091492
289,171.3866144535422
290,172.1427554289783
291,168.37201851192594
292,164.83980064079745
293,163.38910644357424
294,166.20327518689925
295,168.40868636525454
296,168.45354218583125
297,169.3453186187255
298,170.11356354574582
299,170.9056603773585
