,mpv
0,0.002624000000000015
1,0.01044977777777778
2,0.012922666666666693
3,0.019815111111111117
4,0.024296888888888923
5,0.025831111111111138
6,0.026312888888888886
7,0.012128000000000028
8,0.00039111111111111985
9,0.004348444444444488
10,0.010536888888888929
11,0.015271111111111124
12,0.021507555555555558
13,0.024613333333333376
14,0.026112000000000024
15,0.016835555555555548
16,0.0007342222222222472
17,0.002408888888888905
18,0.010736000000000023
19,0.01339555555555555
20,0.020311111111111113
21,0.024716444444444485
22,0.02678933333333333
23,0.0271608888888889
24,0.008759111111111106
25,0.0
26,0.00535111111111114
27,0.011962666666666677
28,0.016864000000000046
29,0.02296355555555557
30,0.0253795555555556
31,0.02709866666666666
32,0.015626666666666678
33,0.0010844444444444434
34,0.0024568888888888973
35,0.010391111111111129
36,0.014487111111111117
37,0.020577777777777806
38,0.02487111111111112
39,0.02694577777777779
40,0.010700444444444457
41,0.0006577777777778127
42,0.005230222222222247
43,0.011370666666666696
44,0.016444444444444484
45,0.023121777777777797
46,0.02657777777777781
47,0.0279537777777778
48,0.028312888888888887
49,0.012613333333333365
50,0.0004675555555555544
51,0.004199111111111153
52,0.011440000000000006
53,0.016376888888888885
54,0.022837333333333376
55,0.026407111111111103
56,0.02757688888888893
57,0.028184888888888926
58,0.014355555555555566
59,9.955555555557494e-05
60,0.003349333333333371
61,0.01077155555555559
62,0.01600711111111114
63,0.02224888888888893
64,0.025578666666666694
65,0.027144888888888885
66,0.02385422222222222
67,0.003809777777777801
68,0.0006311111111111378
69,0.008688000000000029
70,0.01350755555555555
71,0.019742222222222217
72,0.02503822222222224
73,0.02758577777777782
74,0.024035555555555588
75,0.00357155555555555
76,0.0015395555555555718
77,0.008926222222222224
78,0.012456888888888906
79,0.018851555555555566
80,0.024257777777777823
81,0.02717155555555556
82,0.02730311111111111
83,0.008348444444444436
84,0.0005013333333333536
85,0.006974222222222215
86,0.012400000000000022
87,0.01919644444444446
88,0.02425955555555559
89,0.027006222222222265
90,0.028097777777777777
91,0.011841777777777784
92,0.0011039999999999939
93,0.006334222222222241
94,0.012561777777777783
95,0.01756622222222226
96,0.023708444444444476
97,0.02667733333333333
98,0.00949511111111112
99,0.002897777777777777
100,0.007500444444444476
101,0.012094222222222228
102,0.015818666666666703
103,0.022113777777777788
104,0.02630933333333335
105,0.008392888888888894
106,0.0038062222222222664
107,0.009336888888888895
108,0.011920000000000042
109,0.015941333333333363
110,0.022080000000000044
111,0.02612800000000004
112,0.02547911111111112
113,0.005943111111111121
114,0.003619555555555598
115,0.010279111111111128
116,0.012588444444444458
117,0.016810666666666696
118,0.023397333333333326
119,0.026862222222222232
120,0.01989155555555555
121,0.003235555555555547
122,0.004807111111111151
123,0.012419555555555573
124,0.012721777777777776
125,0.018640000000000045
126,0.024433777777777776
127,0.027146666666666708
128,0.021772444444444483
129,0.004056888888888888
130,0.0039271111111111034
131,0.012207999999999997
132,0.012849777777777793
133,0.01834488888888891
134,0.023966222222222222
135,0.027422222222222237
136,0.025361777777777816
137,0.005171555555555596
138,0.0037582222222222184
139,0.011118222222222252
140,0.012478222222222224
141,0.01706844444444444
142,0.02310044444444448
143,0.027045333333333366
144,0.024561777777777793
145,0.00510577777777782
146,0.005070222222222254
147,0.011726222222222249
148,0.012280888888888897
149,0.017345777777777793
150,0.02351644444444445
151,0.0270488888888889
152,0.026168888888888908
153,0.006568888888888902
154,0.004469333333333325
155,0.011482666666666697
156,0.012595555555555582
157,0.015857777777777804
158,0.02219555555555558
159,0.023137777777777813
160,0.0054613333333333736
161,0.006284444444444481
162,0.013217777777777773
163,0.011687111111111148
164,0.015002666666666664
165,0.021400888888888914
166,0.026152888888888892
167,0.028725333333333325
168,0.011217777777777771
169,0.005047111111111113
170,0.00972444444444448
171,0.013712000000000002
172,0.014305777777777806
173,0.02006755555555556
174,0.025852444444444456
175,0.01814933333333335
176,0.005215999999999998
177,0.007923555555555573
178,0.014526222222222218
179,0.012449777777777782
180,0.017591111111111113
181,0.02363377777777781
182,0.023196444444444464
183,0.00522488888888889
184,0.0064533333333333665
185,0.013710222222222235
186,0.011680000000000024
187,0.014800000000000035
188,0.021244444444444455
189,0.025496888888888902
190,0.00897600000000004
191,0.006314666666666691
192,0.011633777777777798
193,0.013427555555555581
194,0.013466666666666682
195,0.019520000000000037
196,0.02007822222222222
197,0.004990222222222229
198,0.0069546666666666646
199,0.013528888888888924
200,0.012044444444444469
201,0.015262222222222233
202,0.021288888888888913
203,0.02580088888888893
204,0.018309333333333344
205,0.004268444444444464
206,0.007029333333333332
207,0.01409777777777782
208,0.011770666666666707
209,0.017013333333333325
210,0.023018666666666687
211,0.017475555555555577
212,0.004261333333333339
213,0.0074862222222222274
214,0.01445511111111114
215,0.011605333333333356
216,0.01608888888888893
217,0.02230755555555558
218,0.026131555555555575
219,0.026862222222222232
220,0.007223111111111125
221,0.005178666666666665
222,0.010311111111111104
223,0.0127626666666667
224,0.015616000000000019
225,0.021322666666666712
226,0.025959111111111155
227,0.019532444444444463
228,0.003920000000000035
229,0.005258666666666689
230,0.012663111111111125
231,0.012410666666666681
232,0.017333333333333367
233,0.023328000000000015
234,0.027008000000000032
235,0.00952888888888892
236,0.004200888888888921
237,0.008490666666666702
238,0.01204977777777777
239,0.014110222222222246
240,0.020627555555555566
241,0.025239111111111157
242,0.015404444444444443
243,0.003560888888888891
244,0.006328888888888884
245,0.012631111111111148
246,0.0120035555555556
247,0.016792888888888913
248,0.023171555555555556
249,0.02632000000000001
250,0.026428444444444477
251,0.005777777777777771
252,0.003592888888888923
253,0.009180444444444436
254,0.011434666666666704
255,0.016133333333333333
256,0.02161955555555556
257,0.025708444444444478
258,0.02727466666666667
259,0.007274666666666707
260,0.0035840000000000316
261,0.008186666666666675
262,0.011395555555555548
263,0.014632888888888917
264,0.021059555555555554
265,0.0255306666666667
266,0.024860444444444463
267,0.005095111111111106
268,0.004481777777777807
269,0.009889777777777775
270,0.011157333333333352
271,0.015370666666666699
272,0.021459555555555565
273,0.026332444444444436
274,0.02848711111111113
275,0.012922666666666693
276,0.004037333333333337
277,0.007473777777777801
278,0.01206400000000002
279,0.013761777777777817
280,0.019996444444444483
281,0.02565333333333336
282,0.02854577777777778
283,0.020168888888888903
284,0.0041955555555555635
285,0.00573866666666667
286,0.012266666666666703
287,0.012757333333333343
288,0.018574222222222214
289,0.02480888888888888
290,0.023000888888888904
291,0.005006222222222245
292,0.006496000000000002
293,0.012976000000000043
294,0.012506666666666666
295,0.01662933333333333
296,0.023155555555555596
297,0.02665777777777778
298,0.02256177777777779
299,0.0051804444444444875
