,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,185.0,0.28,0.3144444444444444,0.32,0.36,0.028523328117763178,0.07999999999999996,0.03884033249820896
