,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,128.0,0.4,0.4516129032258064,0.45,0.5,0.026892470968601714,0.09999999999999998,0.04564354645876383
