,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,160.0,0.3,0.3615384615384616,0.35,0.45,0.030929072004653398,0.15000000000000002,0.04798574349686968
