,area
0,120.78469135802469
1,121.33234567901235
2,120.81086419753086
3,120.15555555555555
4,118.02024691358025
5,116.92641975308642
6,116.55456790123456
7,118.95950617283951
8,119.69382716049383
9,121.00987654320987
10,121.6320987654321
11,121.00938271604939
12,120.7925925925926
13,117.62864197530864
14,116.5916049382716
15,116.99012345679013
16,119.17037037037036
17,119.82864197530864
18,120.89925925925925
19,121.87703703703704
20,121.20246913580247
21,119.88493827160494
22,115.90617283950617
23,115.85679012345679
24,117.56246913580247
25,118.40493827160493
26,118.720987654321
27,120.48246913580248
28,121.08246913580247
29,120.27160493827161
30,117.40493827160493
31,115.05827160493827
32,115.98864197530864
33,117.10617283950617
34,117.34320987654321
35,118.49679012345679
36,120.11259259259259
37,119.69185185185185
38,118.21382716049382
39,112.59703703703704
40,114.1525925925926
41,115.66617283950617
42,116.04938271604938
43,115.84641975308642
44,118.30864197530865
45,119.90864197530864
46,119.0232098765432
47,115.30962962962963
48,111.76395061728395
49,114.09925925925926
50,114.51950617283951
51,115.21827160493827
52,116.32691358024691
53,119.20641975308642
54,119.20592592592592
55,117.54271604938272
56,111.08888888888889
57,113.1362962962963
58,114.34320987654321
59,114.9679012345679
60,115.1753086419753
61,117.70666666666666
62,119.62617283950617
63,118.60395061728396
64,114.11407407407407
65,112.53975308641975
66,114.42962962962963
67,114.9916049382716
68,115.60098765432099
69,117.2795061728395
70,119.48148148148148
71,119.4720987654321
72,118.6167901234568
73,112.3846913580247
74,114.41530864197532
75,115.7362962962963
76,115.97135802469136
77,116.33037037037037
78,119.18123456790123
79,120.34716049382716
80,119.75654320987654
81,116.04049382716049
82,114.07604938271605
83,115.10222222222222
84,116.61283950617283
85,116.63555555555556
86,118.02716049382715
87,119.43851851851852
88,120.91901234567901
89,120.19802469135803
90,114.77086419753087
91,114.83753086419753
92,115.59358024691358
93,116.8320987654321
94,117.55358024691358
95,119.53283950617283
96,120.59950617283951
97,121.01679012345679
98,119.13925925925926
99,113.44345679012346
100,113.71555555555555
101,115.58913580246913
102,116.76246913580248
103,117.2804938271605
104,119.55901234567901
105,119.93333333333334
106,119.75753086419753
107,116.76493827160493
108,112.87012345679013
109,113.38962962962962
110,115.84938271604938
111,116.13827160493827
112,117.05777777777777
113,119.3362962962963
114,119.11407407407407
115,118.70469135802469
116,113.96641975308641
117,112.3120987654321
118,113.08148148148148
119,114.96691358024691
120,114.63012345679013
121,116.1269135802469
122,118.31901234567901
123,118.05037037037037
124,117.33086419753086
125,111.4874074074074
126,111.46222222222222
127,113.18864197530864
128,114.05481481481482
129,114.34024691358024
130,116.28296296296297
131,118.1032098765432
132,117.79407407407408
133,116.22864197530865
134,110.79802469135802
135,110.75358024691359
136,113.36543209876544
137,114.0720987654321
138,114.36148148148148
139,117.30271604938271
140,118.22518518518518
141,117.4962962962963
142,113.90518518518519
143,111.0083950617284
144,111.7358024691358
145,114.07506172839506
146,114.09679012345678
147,115.53777777777778
148,118.64197530864197
149,118.41333333333333
150,118.08493827160494
151,113.87506172839507
152,111.51851851851852
153,112.69777777777777
154,114.94024691358025
155,115.0004938271605
156,117.15407407407407
157,119.52345679012346
158,118.9120987654321
159,118.82123456790123
160,114.86864197530865
161,112.1753086419753
162,112.76148148148148
163,115.87407407407407
164,116.60740740740741
165,119.01432098765432
166,120.11456790123457
167,119.56246913580247
168,119.56246913580247
169,116.91901234567901
170,113.3353086419753
171,112.57975308641976
172,115.92395061728395
173,117.79753086419753
174,119.93629629629629
175,121.52839506172839
176,120.1046913580247
177,120.35259259259259
178,119.57283950617284
179,115.19703703703703
180,113.56148148148148
181,113.82271604938272
182,117.44493827160494
183,119.82962962962964
184,122.18271604938272
185,121.66666666666667
186,120.94469135802468
187,120.50666666666666
188,119.14271604938271
189,115.1525925925926
190,113.49185185185185
191,116.04641975308643
192,119.35802469135803
193,122.29481481481481
194,123.36345679012345
195,122.23901234567901
196,121.03012345679012
197,120.63407407407408
198,118.08395061728395
199,114.97925925925927
200,113.96098765432099
201,118.04592592592593
202,120.9762962962963
203,123.84246913580247
204,124.1841975308642
205,121.76691358024691
206,121.35061728395061
207,120.83407407407407
208,116.55703703703703
209,114.11358024691359
210,114.39407407407407
211,118.83901234567901
212,121.85481481481482
213,124.48345679012345
214,123.7920987654321
215,121.98074074074074
216,120.90814814814814
217,120.00888888888889
218,115.87851851851852
219,113.53432098765433
220,116.74666666666667
221,119.92197530864198
222,122.81234567901235
223,124.8395061728395
224,123.53135802469136
225,121.71407407407408
226,121.31012345679012
227,117.72395061728395
228,115.00691358024692
229,114.12987654320987
230,118.5120987654321
231,120.93283950617284
232,123.93086419753087
233,124.36740740740741
234,122.17135802469136
235,121.25185185185185
236,119.63012345679013
237,115.6962962962963
238,113.31555555555556
239,116.97777777777777
240,119.94962962962963
241,123.19111111111111
242,124.94864197530865
243,123.72395061728395
244,121.66962962962963
245,121.04493827160493
246,117.37333333333333
247,114.53283950617283
248,114.54518518518519
249,119.25185185185185
250,122.14666666666666
251,125.09283950617284
252,125.09679012345678
253,122.57580246913581
254,121.57975308641976
255,119.63703703703703
256,115.72148148148148
257,113.70320987654321
258,118.2641975308642
259,121.62123456790124
260,124.92888888888889
261,126.2320987654321
262,123.62716049382716
263,121.9841975308642
264,121.25037037037038
265,117.02172839506173
266,114.87654320987654
267,116.80790123456791
268,120.72246913580247
269,123.57728395061729
270,126.58617283950618
271,124.80691358024691
272,123.4562962962963
273,121.92493827160494
274,119.09333333333333
275,116.03456790123457
276,115.07703703703703
277,119.51851851851852
278,122.79753086419753
279,125.89975308641975
280,125.98962962962963
281,123.86222222222223
282,121.95604938271605
283,120.88641975308641
284,116.64641975308642
285,114.63654320987655
286,118.42864197530864
287,122.1995061728395
288,125.05925925925926
289,126.24543209876543
290,125.42419753086419
291,123.22172839506173
292,122.0004938271605
293,118.63111111111111
294,115.65135802469136
295,115.75555555555556
296,120.72395061728395
297,124.5437037037037
298,126.44790123456791
299,126.6162962962963
