,mpv
0,0.0069805970727673805
1,0.0021670046892560135
2,0.002383382206663065
3,0.003022826213328833
4,0.006074718063324269
5,0.007550606502951751
6,0.010447481624058563
7,0.012184960793685584
8,0.014122669904793828
9,0.013856234902016484
10,0.02295216442107706
11,0.02687118109829345
12,0.029512924519771055
13,0.027799666714032834
14,0.018590704163490956
15,0.013589799899239086
16,0.00917505264109747
17,0.003793065584994315
18,0.0033441629742542722
19,0.003877032979809014
20,0.005650036816473081
21,0.009152446034801198
22,0.01188300112387125
23,0.012582191161462808
24,0.013436397927942989
25,0.013478381625350366
26,0.021792768469597323
27,0.02616391727273898
28,0.02865871775329082
29,0.0286603325108834
30,0.019372246838304574
31,0.013352430533128345
32,0.009178282156282636
33,0.004130549921845694
34,0.0029646949399955713
35,0.003565384764439128
36,0.005872873364250519
37,0.008787510818875799
38,0.012404567826277857
39,0.013299143532572832
40,0.014907442094792667
41,0.01340410277609122
42,0.021337406828486838
43,0.025800596814406163
44,0.028928382271253383
45,0.029364366821252763
46,0.020344330909043862
47,0.013375037139424562
48,0.009712766919430016
49,0.004375993075919404
50,0.003558925734068741
51,0.0033603105501801567
52,0.004537468835178415
53,0.008156140600173056
54,0.011912066760537854
55,0.012939052589425237
56,0.014792794305718782
57,0.013089225045536113
58,0.0201489452403405
59,0.025747309813850705
60,0.02883311157329055
61,0.030549598894213936
62,0.022411220627559347
63,0.01465876942553379
64,0.009664324191652307
65,0.0050364289312888055
66,0.002313947630181723
67,0.0031568510935137684
68,0.004479337561845154
69,0.006581751947397629
70,0.010673547687021168
71,0.012461084342018536
72,0.014484375605534061
73,0.012142977096278262
74,0.016767642841456598
75,0.02281813954089207
76,0.02653046724625696
77,0.027780289622921783
78,0.021463357920708914
79,0.01251275658498141
80,0.007902623658136376
81,0.003638048856105691
82,0.0007185671287025519
83,0.0
84,0.0009785431011095636
85,0.004086951466845734
86,0.007631344382581229
87,0.010269858288873612
88,0.012440092493314847
89,0.010673547687021168
90,0.014592564364237615
91,0.0208336024595987
92,0.025979834907183696
93,0.02745410858921854
94,0.023417214607743042
95,0.013121520197387937
96,0.007385901228507519
97,0.0039012543436978686
98,0.00046182067148070605
99,0.0008978052214800858
100,0.001041518647220685
101,0.004883026959992709
102,0.00734553228869278
103,0.008532379119246591
104,0.012118755732389408
105,0.012081616307759835
106,0.014037087752386546
107,0.02120661146348707
108,0.02539206314348086
109,0.027862642260143844
110,0.022850434692743893
111,0.01336857810905423
112,0.007503778532766625
113,0.004051426799808744
114,0.0005506323390732648
115,0.0011706992546278716
116,0.0016292904109234119
117,0.005756610817583996
118,0.007918771234062316
119,0.009854865587577921
120,0.01332497965405427
121,0.01255312552479615
122,0.014198563511645557
123,0.022039826381263616
124,0.026908320522923024
125,0.02899781684773478
126,0.02611547454496127
127,0.016935577631085996
128,0.009669168464430056
129,0.006018201547583646
130,0.0018327498675898557
131,0.003024440970921416
132,0.004243582953326996
133,0.00819328002480263
134,0.010676777202206333
135,0.011435713270723735
136,0.014326129361460216
137,0.014109751844053109
138,0.017426463939233416
139,0.025279030111999556
140,0.029353063518104627
141,0.03111314929402792
142,0.024245585252741786
143,0.016118510289235333
144,0.011346901603131287
145,0.006547842037953222
146,0.004556845926289521
147,0.005847037242769082
148,0.008154525842580473
149,0.01076720362739142
150,0.012478846675537003
151,0.013759349446461067
152,0.015335352856829076
153,0.015832698195346884
154,0.02237246644533719
155,0.029133456485512355
156,0.031678314451434486
157,0.03250829985402587
158,0.02227073671700397
159,0.016197633411272228
160,0.010468473472762196
161,0.006136078851842697
162,0.006074718063324269
163,0.006428349976101533
164,0.009573897766467276
165,0.012587035434240557
166,0.01325715983516551
167,0.0144262443322008
168,0.015601787859606475
169,0.015551730374236183
170,0.024387683920889747
171,0.03081280438180617
172,0.031770355634212155
173,0.030556057924584323
174,0.02079323351978396
175,0.013741587112942544
176,0.008383821420728299
177,0.004593985350919094
178,0.0054062084199919536
179,0.007413352107581539
180,0.010420030744984488
181,0.012601568252573858
182,0.012645166707573818
183,0.014708826910904083
184,0.01574388652775438
185,0.018505122011083674
186,0.026532082003849544
187,0.031350518660138715
188,0.03413274599217159
189,0.027420198679774133
190,0.01923014817015667
191,0.012782421102943975
192,0.008911847153505292
193,0.007368138894989051
194,0.008253026055728474
195,0.011175737298316724
196,0.014205022542015944
197,0.014779876244978063
198,0.015509746676828806
199,0.018392088979602317
200,0.01795448967201041
201,0.025230587384221848
202,0.031560437147175435
203,0.03517264988179969
204,0.035590872098280546
205,0.024834971774037207
206,0.01836625285812088
207,0.013707677203498136
208,0.011164433995168588
209,0.011466393664982977
210,0.012362584128870535
211,0.014741122062755907
212,0.017876981307566042
213,0.01764607097182569
214,0.020978930642931826
215,0.019591853870896847
216,0.022585614447559077
217,0.030086163465140592
218,0.03644830837994595
219,0.03893987934531262
220,0.03215305318365602
221,0.02326865690922475
222,0.015999018227383643
223,0.013630168839053824
224,0.011645631757760455
225,0.01302463474183252
226,0.013065003681647258
227,0.016659454082753045
228,0.018363023342935714
229,0.021560243376264332
230,0.024168076888297474
231,0.02355608376070578
232,0.030192737466251507
233,0.03632881631809426
234,0.0407613259097544
235,0.039974938962162976
236,0.029714769218844805
237,0.023770846520520306
238,0.019255984291638106
239,0.01799647336941773
240,0.017045381147382133
241,0.016673986901086346
242,0.018038457066825053
243,0.022751934479595892
244,0.024387683920889747
245,0.02613808115125754
246,0.026228507576442572
247,0.03194636421180447
248,0.04095509682086518
249,0.0459511568123393
250,0.04730755319011504
251,0.03884945292012759
252,0.033367350893283854
253,0.02707464055495984
254,0.026750074278849234
255,0.0239339370373719
256,0.024747774864037342
257,0.025056193564222118
258,0.031200346204027785
259,0.03319134231569154
260,0.0342990660242084
261,0.0350240921832814
262,0.04109073645864281
263,0.05046278952603628
264,0.05562032527676941
265,0.05595458009843557
266,0.04713477412770789
267,0.040260751056051425
268,0.03691174380901935
269,0.035129051426799784
270,0.03304439937476583
271,0.03416504114402341
272,0.034014868687912536
273,0.03748821226957405
274,0.041250597460309235
275,0.0423873868054927
276,0.04307527353993612
277,0.05173844802418254
278,0.06208097040472277
279,0.06730148170156691
280,0.06349388329823924
281,0.055922284946583745
282,0.049264639392334386
283,0.04685380630659719
284,0.04315762617715824
285,0.03952765110901546
286,0.036906899536241544
287,0.03819870561031374
288,0.041198925217346305
289,0.044941933316970384
290,0.04611263257159831
291,0.046133624420302
292,0.05747568175065554
293,0.06712385836638202
294,0.07043895570396969
295,0.06491002570694082
296,0.057727583935099636
297,0.0504805518595548
298,0.047685406466781155
299,0.04261022335327014
