,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,72.0,0.7,0.7852941176470588,0.8,0.85,0.033275613232308134,0.15000000000000002,0.03535533905932738
