,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,128.0,0.4,0.4612903225806452,0.45,0.55,0.03748048399555565,0.15000000000000002,0.05552777082985894
