,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,124.00000000000001,0.45,0.46499999999999986,0.45,0.5,0.022912878474779196,0.04999999999999999,0.03939192985791676
