,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,100.0,0.55,0.5812499999999999,0.6,0.65,0.028182810955143064,0.09999999999999998,0.04662524041201565
