,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,80.0,0.65,0.7026315789473683,0.7,0.75,0.019692933614599693,0.09999999999999998,0.02886751345948129
