,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,92.0,0.6,0.609090909090909,0.6,0.7,0.024478021850611386,0.09999999999999998,0.03086066999241839
