,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,148.0,0.35,0.3916666666666667,0.4,0.4,0.018633899812498262,0.050000000000000044,0.02803059552906943
