,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,80.0,0.65,0.6921052631578947,0.7,0.75,0.029304022962263254,0.09999999999999998,0.04409585518440982
