,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,124.00000000000001,0.35,0.44999999999999996,0.45,0.5,0.03162277660168379,0.15000000000000002,0.04734320764739993
