,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,160.0,0.3,0.3628205128205128,0.35,0.4,0.02707527189992678,0.10000000000000003,0.04442616583193196
