,mpv
0,0.460125
1,0.45897115384615383
2,0.45439583333333333
3,0.4497948717948718
4,0.44208653846153845
5,0.44816666666666666
6,0.45365865384615384
7,0.4546522435897436
8,0.4556025641025641
9,0.4549375
10,0.45655769230769233
11,0.45822115384615386
12,0.4599727564102564
13,0.46097756410256413
14,0.4566233974358974
15,0.4523108974358974
16,0.44755608974358974
17,0.44285256410256413
18,0.4524919871794872
19,0.45346153846153847
20,0.4548397435897436
21,0.4559455128205128
22,0.4556778846153846
23,0.4578573717948718
24,0.4589102564102564
25,0.46113141025641025
26,0.4595945512820513
27,0.45550801282051284
28,0.4519679487179487
29,0.44521955128205126
30,0.4450705128205128
31,0.45292628205128205
32,0.45418429487179485
33,0.4553669871794872
34,0.4560176282051282
35,0.4563269230769231
36,0.4576217948717949
37,0.45963621794871795
38,0.46075641025641023
39,0.45847596153846154
40,0.4542564102564103
41,0.4499647435897436
42,0.4425673076923077
43,0.44732211538461536
44,0.4529326923076923
45,0.45448557692307695
46,0.45603846153846156
47,0.4555208333333333
48,0.456286858974359
49,0.4578092948717949
50,0.45934775641025644
51,0.45868589743589744
52,0.4559551282051282
53,0.45350320512820513
54,0.444974358974359
55,0.44152884615384613
56,0.45066506410256413
57,0.4512724358974359
58,0.4536298076923077
59,0.45487660256410256
60,0.45395673076923077
61,0.456525641025641
62,0.4588060897435897
63,0.4581522435897436
64,0.4557836538461538
65,0.4540208333333333
66,0.4493846153846154
67,0.4404951923076923
68,0.447463141025641
69,0.45040224358974357
70,0.4525464743589744
71,0.45352403846153844
72,0.45266826923076925
73,0.4544182692307692
74,0.4573541666666667
75,0.4584663461538461
76,0.45590224358974357
77,0.4540929487179487
78,0.45248397435897436
79,0.44419070512820513
80,0.4445705128205128
81,0.45100961538461537
82,0.4514919871794872
83,0.4534775641025641
84,0.4525689102564103
85,0.45364583333333336
86,0.4564375
87,0.4585977564102564
88,0.4576217948717949
89,0.45557852564102563
90,0.45290865384615386
91,0.44529967948717947
92,0.4403157051282051
93,0.4478365384615385
94,0.45069070512820514
95,0.45251121794871796
96,0.45369551282051285
97,0.4527516025641026
98,0.4550432692307692
99,0.4573621794871795
100,0.4587003205128205
101,0.45763942307692307
102,0.4541730769230769
103,0.45200160256410254
104,0.4431009615384615
105,0.4418926282051282
106,0.45030608974358977
107,0.4517724358974359
108,0.4532804487179487
109,0.4539102564102564
110,0.45366185897435896
111,0.45647916666666666
112,0.4580496794871795
113,0.45870833333333333
114,0.4568060897435897
115,0.45314423076923077
116,0.449
117,0.44204166666666667
118,0.445338141025641
119,0.45105128205128203
120,0.4523173076923077
121,0.45368910256410255
122,0.45301121794871796
123,0.45413141025641024
124,0.45682852564102566
125,0.45923397435897434
126,0.4584070512820513
127,0.45553846153846156
128,0.45271794871794874
129,0.4468942307692308
130,0.440525641025641
131,0.44697916666666665
132,0.45075
133,0.4527804487179487
134,0.4537548076923077
135,0.4526730769230769
136,0.4544935897435897
137,0.4565673076923077
138,0.45924839743589746
139,0.4580208333333333
140,0.45495352564102565
141,0.45192948717948717
142,0.44617628205128207
143,0.4410945512820513
144,0.44864583333333335
145,0.4514070512820513
146,0.4525496794871795
147,0.4548429487179487
148,0.4525272435897436
149,0.4547580128205128
150,0.4562580128205128
151,0.45924038461538463
152,0.45800480769230767
153,0.4549375
154,0.45116826923076925
155,0.44172435897435897
156,0.4425544871794872
157,0.44990384615384615
158,0.45219551282051285
159,0.4526282051282051
160,0.45395833333333335
161,0.4539342948717949
162,0.4557788461538462
163,0.457775641025641
