,area
0,57.61602497398543
1,59.085327783558796
2,61.31737773152965
3,61.647242455775235
4,60.403746097814775
5,58.33922996878252
6,58.80228928199792
7,57.76066597294485
8,59.07596253902185
9,60.99583766909469
10,61.193548387096776
11,59.64620187304891
12,57.941727367325704
13,58.643080124869925
14,57.67221644120708
15,58.85327783558793
16,61.14984391259105
17,61.37252861602497
18,60.0894901144641
19,57.77939646201873
20,58.356919875130075
21,57.40582726326743
22,58.541103017689906
23,60.694068678459935
24,61.26430801248699
25,59.89386056191467
26,57.89177939646202
27,58.32258064516129
28,57.528616024973985
29,58.47970863683663
30,60.60041623309053
31,61.28824141519251
32,60.14672216441207
33,58.52029136316337
34,58.49635796045786
35,57.927159209157125
36,58.49635796045786
37,60.14880332986473
38,61.511966701352755
39,59.867845993756504
40,58.55046826222685
41,58.174817898022894
42,58.32258064516129
43,58.09989594172737
44,60.052029136316335
45,61.585848074921955
46,60.44016649323621
47,59.01873048907388
48,58.08636836628512
49,58.64620187304891
50,58.25182101977107
51,59.72216441207076
52,61.344432882414154
53,60.31945889698231
54,58.665972944849116
55,57.84287200832466
56,58.27367325702394
57,58.08220603537981
58,59.9219562955255
59,61.59313215400624
60,60.58064516129032
61,59.005202913631635
62,58.189386056191466
63,58.248699271592095
64,58.14568158168574
65,59.941727367325704
66,61.54942767950052
67,60.653485952133195
68,58.761706555671175
69,58.085327783558796
70,57.83766909469303
71,58.54630593132154
72,60.29032258064516
73,61.51508844953174
74,60.69614984391259
75,58.4474505723205
76,58.19667013527575
77,57.68574401664932
78,58.54630593132154
79,60.34339229968783
80,61.09885535900104
81,60.352757544224765
82,58.52965660770031
83,58.62747138397503
84,57.68678459937565
85,59.16961498439126
86,60.80124869927159
87,61.4006243496358
88,60.29864724245577
89,58.359001040582726
90,58.60978147762747
91,57.66805411030177
92,59.113423517169615
93,60.97918834547347
94,61.26326742976067
95,60.085327783558796
96,58.30280957336108
97,58.7471383975026
98,57.927159209157125
99,58.93860561914672
100,61.545265348595215
101,61.20811654526535
102,59.835587929240376
103,58.107180020811654
104,58.37044745057232
105,57.772112382934445
106,59.227887617065555
107,61.51508844953174
108,61.19667013527575
109,59.19042663891779
110,57.941727367325704
111,58.090530697190424
112,57.66805411030177
113,59.38189386056192
114,61.51404786680541
115,61.05306971904266
116,59.13423517169615
117,57.76690946930281
118,57.95837669094693
119,57.706555671175856
120,59.573361082206034
121,61.31633714880333
122,60.55463059313215
123,58.6732570239334
124,57.77107180020812
125,57.469302809573364
126,57.732570239334024
127,59.78772112382934
128,61.23517169614984
129,60.19146722164412
130,58.38813735691988
131,57.465140478668054
132,57.08324661810614
133,57.655567117585846
134,59.77939646201873
135,60.53590010405827
136,59.29448491155047
137,57.234131113423516
138,56.79084287200833
139,56.39854318418314
140,57.38189386056192
141,60.10822060353798
142,60.1789802289282
143,59.060353798126954
144,57.26222684703434
145,57.03746097814776
146,56.36732570239334
147,57.99687825182102
148,60.448491155046824
149,59.876170655567115
150,58.44120707596254
151,56.97918834547347
152,56.77107180020812
153,56.01352757544225
154,58.15608740894901
155,60.359001040582726
156,58.992715920915714
157,57.528616024973985
158,56.005202913631635
159,56.007284079084286
160,55.356919875130075
161,57.52757544224766
162,59.876170655567115
163,58.516129032258064
164,56.80332986472425
165,55.00416233090531
166,55.647242455775235
167,55.232049947970864
168,57.7159209157128
169,60.07596253902185
170,57.91987513007284
171,56.312174817898025
172,55.26430801248699
173,55.96566077003122
174,55.78355879292404
175,58.7627471383975
176,59.95109261186264
177,57.65244536940687
178,55.97710718002081
179,55.46409989594173
180,55.57127991675338
181,55.97502601456816
182,59.10822060353798
183,59.85431841831426
184,57.69302809573361
185,55.89802289281998
186,55.79708636836629
187,55.745057232049945
188,56.285119667013525
189,59.20707596253902
190,60.18002081165453
191,57.81789802289282
192,56.187304890738815
193,55.939646201873046
194,55.77003121748179
195,56.27055150884495
196,59.308012486992716
197,60.21852237252862
198,57.7315296566077
199,56.090530697190424
200,55.81997918834547
201,55.80332986472425
202,56.68262226847035
203,59.16233090530697
204,59.935483870967744
205,58.16961498439126
206,56.043704474505724
207,56.04474505723205
208,56.123829344432885
209,56.99375650364204
210,59.3735691987513
211,59.70343392299688
212,57.927159209157125
213,56.22060353798127
214,56.27783558792924
215,56.16753381893861
216,56.97918834547347
217,59.10613943808533
218,59.63267429760666
219,58.16753381893861
220,56.454734651404785
221,56.375650364203956
222,56.43912591050989
223,57.07700312174818
224,59.27367325702394
225,59.79916753381894
226,58.45265348595213
227,56.60978147762747
228,56.55775234131114
229,56.26951092611863
230,57.44536940686785
231,59.465140478668054
232,59.93444328824142
233,58.94901144640999
234,56.867845993756504
235,56.867845993756504
236,56.68678459937565
237,57.89594172736732
238,59.66285119667013
239,59.99375650364204
240,58.94484911550468
241,57.30905306971904
242,57.18210197710718
243,56.94276795005203
244,58.096774193548384
245,59.914672216441204
246,60.130072840790845
247,58.78563995837669
248,57.30489073881373
249,57.2799167533819
250,57.079084287200835
251,58.232049947970864
252,59.84391259105099
253,59.79916753381894
254,58.70759625390219
255,57.085327783558796
256,57.04786680541103
257,56.85952133194589
258,58.174817898022894
259,59.96982310093652
260,60.05098855359001
261,59.11446409989594
262,57.469302809573364
263,57.32778355879292
264,57.52029136316337
265,58.43392299687825
266,60.40270551508845
267,60.24973985431842
268,59.090530697190424
269,56.90738813735692
270,57.02289281997919
271,56.68990634755463
272,57.242455775234134
273,59.7159209157128
274,60.47658688865765
275,57.93652445369407
276,55.84911550468262
277,56.8366285119667
278,56.01873048907388
279,56.69719042663892
280,59.67117585848075
281,60.160249739854315
282,56.71383975026015
283,55.352757544224765
284,55.6732570239334
285,55.37044745057232
286,56.87304890738814
