,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,96.0,0.45,0.5934782608695651,0.6,0.7,0.05768043113661564,0.24999999999999994,0.09107938595233578
