,bpm,min_b2b,mean_b2b,median_b2b,max_b2b,sd_b2b,range_b2b,rmssd
0,88.0,0.55,0.6309523809523809,0.65,0.65,0.028769157079987086,0.09999999999999998,0.04330127018922195
