,area
0,113.07256235827664
1,113.07936507936508
2,112.69765684051399
3,112.18669690098261
4,111.72663139329806
5,111.39329805996472
6,111.4572940287226
7,111.68002015621063
8,111.74124464600655
9,111.76820357772739
10,111.54950869236583
11,111.76744771982867
12,112.01940035273368
13,111.81380700428319
14,111.16276140085664
15,110.74577979339884
16,110.27714789619552
17,110.08818342151676
18,110.35827664399093
19,110.4517510707987
20,110.65205341395817
21,110.3716301335349
22,110.5578231292517
23,111.29377676996725
24,111.41471403376165
25,110.96170319979844
26,110.22045855379189
27,109.58982111363063
28,109.46535651297556
29,109.23456790123457
30,109.47442680776014
31,109.5734441924918
32,109.6787603930461
33,109.7389770723104
34,110.60695389266817
35,110.76165280927185
36,110.67296548248929
37,109.89669942050894
38,109.23910304862686
39,109.03401360544218
40,108.65986394557824
41,109.03678508440413
42,109.07734945830184
43,109.33761652809272
44,109.51927437641723
45,110.10909549004788
46,110.43814562862183
47,110.48374905517763
48,110.0554295792391
49,109.51927437641723
50,109.09171075837743
51,108.6581002771479
52,108.58402620307382
53,108.78155706727135
54,108.96145124716553
55,109.20836482741245
56,109.90400604686319
57,110.28898966994205
58,110.6281179138322
59,110.36281179138322
60,109.68178382464097
61,109.09800957420005
62,108.85865457294028
63,108.48878810783573
64,108.72965482489292
65,109.02343159486017
66,109.21466364323507
67,109.55681531872008
68,110.29075333837238
69,110.60267069790879
70,110.53086419753086
71,110.13303099017385
72,109.52985638699924
73,109.26253464348703
74,108.6835474930713
75,108.83345930964978
76,109.03804484756866
77,109.20307382212144
78,109.44116906021668
79,110.11186696900982
80,110.5222978080121
81,110.73444192491812
82,110.40085663895188
83,109.8490803728899
84,109.64777021919879
85,109.37314184933233
86,109.28747795414462
87,109.6835474930713
88,109.92139077853363
89,110.11942554799698
90,110.49055177626606
91,111.35827664399093
92,111.56714537666919
93,111.4373897707231
94,110.99622071050642
95,110.10002519526329
96,109.78735197782817
97,109.53136810279668
98,109.85714285714286
99,110.11514235323759
100,110.36860670194004
101,110.63718820861678
102,111.527840765936
103,112.02922650541699
104,112.12773998488284
105,111.86545729402873
106,110.78458049886622
107,110.34895439657345
108,109.79087931468884
109,109.7739984882842
110,110.14865205341395
111,110.30914588057445
112,110.33560090702947
113,110.9095490047871
114,111.76467624086672
115,111.86218190980095
116,111.44646006550768
117,110.42126480221718
118,109.55656336608718
119,109.06878306878306
120,108.59611992945327
121,108.8644494834971
122,109.32476694381457
123,109.40513983371126
124,109.6228269085412
125,110.47140337616528
126,110.84706475182665
127,110.64978584026203
128,110.11992945326278
129,109.25422020660116
130,108.67220962459058
131,108.20559334845049
132,108.58352229780802
133,109.11690602166793
134,109.49634668682287
135,109.3212396069539
136,109.91861929957167
137,110.8941798941799
138,111.02141597379692
139,110.18972033257748
140,109.45553036029227
141,108.46636432350718
142,107.91282438901486
143,108.0347694633409
144,108.44091710758377
145,108.86772486772487
146,108.80146132527085
147,109.14436885865457
148,110.11841773746535
149,110.58075081884606
150,110.36054421768708
151,109.708238851096
152,108.74048878810784
153,107.960191484001
154,107.68657092466616
155,107.97631645250694
156,108.511967750063
157,108.66288737717309
158,108.46535651297556
159,109.45905769715293
160,110.29478458049887
161,110.13907785336357
162,109.50088183421516
163,108.51070798689847
164,107.8039808515999
165,107.48223733938019
166,107.52305366591081
167,108.05643738977072
168,108.38901486520534
169,108.14386495338876
170,108.62257495590829
171,109.69110607205846
172,109.81834215167548
173,109.57722348198538
174,108.38372385991434
175,107.42428823381205
176,106.7787855883094
177,106.57016880826404
178,106.8395061728395
179,107.44419249181153
180,107.34618291761149
181,107.08742756361804
182,108.09599395313681
183,108.42126480221718
184,108.24590576971529
185,107.33459309649785
186,106.09977324263039
187,105.0506424792139
188,104.39480977576216
189,104.47871000251952
190,104.71428571428571
191,105.2862181909801
192,105.07407407407408
193,105.42050894431847
194,106.49181153943059
195,106.71957671957672
196,106.37540942302847
197,105.29503653313176
198,104.19022423784328
199,103.46963970773494
200,103.00201562106324
201,103.18216175359032
202,103.4169816074578
203,103.80095742000503
204,103.64726631393297
205,104.73922902494331
206,105.53539934492315
207,105.60468631897203
208,104.65457294028722
209,103.55479969765685
210,102.79188712522046
211,102.16956412194507
212,102.01738473167045
213,102.1756109851348
214,102.28898966994205
215,102.30083144368858
216,102.8193499622071
217,103.70622323003275
218,103.9193751574704
219,103.62081128747795
220,102.65608465608466
221,101.81506676744772
222,100.92768959435627
223,100.4222726127488
224,100.36029226505417
225,100.76996724615772
226,101.03325774754346
227,101.27739984882842
228,102.39732930209121
229,103.1763668430335
230,103.4071554547745
231,102.91559586797682
232,102.00377928949358
233,101.14361300075586
234,100.61678004535148
235,100.39858906525573
236,100.54144620811287
237,100.97556059460821
238,101.34416729654825
239,101.77273872511968
240,103.11262282690853
241,103.64449483497103
242,103.61400856638951
243,103.08919123204838
244,102.11388259007306
245,101.45023935500126
246,100.95187704711515
247,100.89669942050894
248,101.15545477450239
249,101.8395061728395
250,102.15898211136306
251,102.62534643487024
252,103.66868228772991
253,104.09826152683296
254,104.05215419501134
255,103.37818090199042
256,102.65129755605946
257,101.92088687326783
258,101.61048122952884
259,101.73167044595615
260,101.98689846308893
261,102.57697152935248
262,102.76643990929705
263,103.53514739229026
264,104.4777021919879
265,104.72537163013354
266,104.59208868732678
267,103.81078357268834
268,103.2214663643235
269,102.93121693121694
270,102.69186192995717
271,103.0204081632653
272,103.60594608213655
273,103.93298059964727
274,103.97505668934241
275,104.84152179390274
276,105.61451247165533
277,105.60216679264299
278,104.92592592592592
279,104.37112622826909
280,103.85714285714286
281,103.34517510707987
282,103.66490299823633
283,103.93247669438145
284,104.45830183925422
285,104.63214915595869
286,104.9145880574452
287,105.93348450491308
288,106.36104812295288
289,105.98563869992441
290,105.38573948097758
291,104.73141849332326
292,104.2816830435878
293,104.05694129503654
294,104.44520030234315
295,104.92768959435627
296,105.2809271856891
297,105.10330057949106
298,106.10934744268077
299,106.69085411942555
